Compressive displacement,Primary force measurement,Time measurement
"0.46158","31.83765","27.74000"
"0.46185","31.85627","27.76000"
"0.46217","31.87771","27.78000"
"0.46254","31.90275","27.80000"
"0.46297","31.93174","27.82000"
"0.46346","31.96672","27.84000"
"0.46398","32.00702","27.86000"
"0.46445","32.04959","27.88000"
"0.46482","32.08945","27.90000"
"0.46512","32.12209","27.92000"
"0.46540","32.14761","27.94000"
"0.46567","32.16925","27.96000"
"0.46595","32.19054","27.98000"
"0.46622","32.21213","28.00000"
"0.46645","32.23281","28.02000"
"0.46666","32.25151","28.04000"
"0.46689","32.26881","28.06000"
"0.46716","32.28652","28.08000"
"0.46750","32.30743","28.10000"
"0.46794","32.33387","28.12000"
"0.46844","32.36809","28.14000"
"0.46893","32.40869","28.16000"
"0.46933","32.44959","28.18000"
"0.46961","32.48399","28.20000"
"0.46986","32.50971","28.22000"
"0.47015","32.53038","28.24000"
"0.47049","32.55125","28.26000"
"0.47084","32.57497","28.28000"
"0.47116","32.60194","28.30000"
"0.47141","32.62797","28.32000"
"0.47164","32.64996","28.34000"
"0.47190","32.66898","28.36000"
"0.47218","32.68837","28.38000"
"0.47249","32.70986","28.40000"
"0.47286","32.73436","28.42000"
"0.47331","32.76332","28.44000"
"0.47381","32.79742","28.46000"
"0.47432","32.83723","28.48000"
"0.47478","32.87891","28.50000"
"0.47518","32.91834","28.52000"
"0.47550","32.95190","28.54000"
"0.47577","32.97864","28.56000"
"0.47602","33.00021","28.58000"
"0.47627","33.01970","28.60000"
"0.47651","33.03888","28.62000"
"0.47671","33.05719","28.64000"
"0.47691","33.07347","28.66000"
"0.47716","33.08918","28.68000"
"0.47747","33.10800","28.70000"
"0.47786","33.13239","28.72000"
"0.47834","33.16314","28.74000"
"0.47884","33.20112","28.76000"
"0.47929","33.24225","28.78000"
"0.47963","33.28012","28.80000"
"0.47990","33.31013","28.82000"
"0.48017","33.33331","28.84000"
"0.48049","33.35470","28.86000"
"0.48079","33.37829","28.88000"
"0.48107","33.40241","28.90000"
"0.48136","33.42573","28.92000"
"0.48163","33.44873","28.94000"
"0.48188","33.47036","28.96000"
"0.48216","33.49110","28.98000"
"0.48246","33.51259","29.00000"
"0.48282","33.53668","29.02000"
"0.48324","33.56484","29.04000"
"0.48371","33.59826","29.06000"
"0.48423","33.63658","29.08000"
"0.48476","33.67871","29.10000"
"0.48524","33.72212","29.12000"
"0.48563","33.76236","29.14000"
"0.48593","33.79572","29.16000"
"0.48616","33.82104","29.18000"
"0.48637","33.84009","29.20000"
"0.48658","33.84586","29.22000"
"0.48677","33.83455","29.24000"
"0.48697","33.83650","29.26000"
"0.48718","33.84943","29.28000"
"0.48745","33.86730","29.30000"
"0.48780","33.88905","29.32000"
"0.48823","33.91621","29.34000"
"0.48872","33.95019","29.36000"
"0.48921","33.98978","29.38000"
"0.48962","34.03082","29.40000"
"0.48993","34.06660","29.42000"
"0.49018","34.09382","29.44000"
"0.49046","34.11539","29.46000"
"0.49077","34.13691","29.48000"
"0.49104","34.16002","29.50000"
"0.49135","34.18277","29.52000"
"0.49167","34.20693","29.54000"
"0.49195","34.23246","29.56000"
"0.49221","34.25609","29.58000"
"0.49249","34.27778","29.60000"
"0.49281","34.29972","29.62000"
"0.49319","34.32502","29.64000"
"0.49363","34.35557","29.66000"
"0.49411","34.39097","29.68000"
"0.49464","34.43009","29.70000"
"0.49515","34.47275","29.72000"
"0.49559","34.51539","29.74000"
"0.49595","34.55332","29.76000"
"0.49623","34.58287","29.78000"
"0.49644","34.60491","29.80000"
"0.49664","34.62198","29.82000"
"0.49685","34.63759","29.84000"
"0.49705","34.65310","29.86000"
"0.49726","34.66844","29.88000"
"0.49750","34.68434","29.90000"
"0.49780","34.70262","29.92000"
"0.49817","34.72541","29.94000"
"0.49861","34.75460","29.96000"
"0.49909","34.78957","29.98000"
"0.49956","34.82891","30.00000"
"0.49994","34.86780","30.02000"
"0.50024","34.90109","30.04000"
"0.50050","34.92682","30.06000"
"0.50080","34.94820","30.08000"
"0.50115","34.97133","30.10000"
"0.50148","34.99809","30.12000"
"0.50176","35.02464","30.14000"
"0.50201","35.04838","30.16000"
"0.50226","35.06909","30.18000"
"0.50254","35.08895","30.20000"
"0.50285","35.11020","30.22000"
"0.50319","35.13412","30.24000"
"0.50358","35.16141","30.26000"
"0.50404","35.19325","30.28000"
"0.50456","35.23056","30.30000"
"0.50507","35.27266","30.32000"
"0.50554","35.31546","30.34000"
"0.50593","35.35464","30.36000"
"0.50623","35.38780","30.38000"
"0.50648","35.41397","30.40000"
"0.50669","35.43421","30.42000"
"0.50691","35.45102","30.44000"
"0.50713","35.46764","30.46000"
"0.50733","35.48448","30.48000"
"0.50754","35.50050","30.50000"
"0.50779","35.51693","30.52000"
"0.50811","35.53625","30.54000"
"0.50849","35.56089","30.56000"
"0.50896","35.59201","30.58000"
"0.50946","35.62962","30.60000"
"0.50992","35.67089","30.62000"
"0.51028","35.70921","30.64000"
"0.51055","35.73958","30.66000"
"0.51084","35.76347","30.68000"
"0.51117","35.78605","30.70000"
"0.51151","35.81129","30.72000"
"0.51180","35.83808","30.74000"
"0.51207","35.86243","30.76000"
"0.51233","35.88402","30.78000"
"0.51259","35.90452","30.80000"
"0.51286","35.92506","30.82000"
"0.51317","35.94661","30.84000"
"0.51353","35.97091","30.86000"
"0.51395","35.99874","30.88000"
"0.51445","36.03246","30.90000"
"0.51498","36.07206","30.92000"
"0.51548","36.11524","30.94000"
"0.51590","36.15749","30.96000"
"0.51622","36.18687","30.98000"
"0.51649","36.20260","31.00000"
"0.51673","36.21845","31.02000"
"0.51696","36.23623","31.04000"
"0.51721","36.25445","31.06000"
"0.51739","36.27287","31.08000"
"0.51758","36.28885","31.10000"
"0.51782","36.30380","31.12000"
"0.51811","36.32157","31.14000"
"0.51847","36.34422","31.16000"
"0.51890","36.37207","31.18000"
"0.51939","36.40616","31.20000"
"0.51990","36.44561","31.22000"
"0.52032","36.48702","31.24000"
"0.52062","36.52323","31.26000"
"0.52089","36.55052","31.28000"
"0.52117","36.57224","31.30000"
"0.52152","36.59409","31.32000"
"0.52187","36.61996","31.34000"
"0.52218","36.64808","31.36000"
"0.52243","36.67398","31.38000"
"0.52264","36.69486","31.40000"
"0.52288","36.71197","31.42000"
"0.52317","36.73039","31.44000"
"0.52349","36.75217","31.46000"
"0.52388","36.77748","31.48000"
"0.52434","36.80755","31.50000"
"0.52485","36.84405","31.52000"
"0.52537","36.88555","31.54000"
"0.52582","36.92777","31.56000"
"0.52620","36.96666","31.58000"
"0.52650","36.99869","31.60000"
"0.52676","37.02364","31.62000"
"0.52701","37.04470","31.64000"
"0.52725","37.05859","31.66000"
"0.52749","37.06889","31.68000"
"0.52770","37.08402","31.70000"
"0.52790","37.10075","31.72000"
"0.52814","37.11721","31.74000"
"0.52843","37.13526","31.76000"
"0.52880","37.15802","31.78000"
"0.52925","37.18701","31.80000"
"0.52976","37.22275","31.82000"
"0.53026","37.26396","31.84000"
"0.53064","37.30497","31.86000"
"0.53091","37.33835","31.88000"
"0.53118","37.36280","31.90000"
"0.53150","37.38408","31.92000"
"0.53186","37.40830","31.94000"
"0.53218","37.43552","31.96000"
"0.53246","37.46210","31.98000"
"0.53270","37.48541","32.00000"
"0.53294","37.50564","32.02000"
"0.53319","37.52426","32.04000"
"0.53345","37.54372","32.06000"
"0.53374","37.56418","32.08000"
"0.53411","37.58726","32.10000"
"0.53457","37.61623","32.12000"
"0.53512","37.65312","32.14000"
"0.53572","37.69777","32.16000"
"0.53625","37.74684","32.18000"
"0.53662","37.79238","32.20000"
"0.53689","37.82678","32.22000"
"0.53713","37.85070","32.24000"
"0.53736","37.86939","32.26000"
"0.53760","37.88680","32.28000"
"0.53785","37.90507","32.30000"
"0.53808","37.92422","32.32000"
"0.53831","37.94263","32.34000"
"0.53855","37.96046","32.36000"
"0.53882","37.97926","32.38000"
"0.53914","38.00027","32.40000"
"0.53957","38.02572","32.42000"
"0.54012","38.05944","32.44000"
"0.54064","38.10179","32.46000"
"0.54101","38.14421","32.48000"
"0.54126","38.17749","32.50000"
"0.54150","38.20078","32.52000"
"0.54181","38.22037","32.54000"
"0.54216","38.24325","32.56000"
"0.54248","38.26981","32.58000"
"0.54274","38.29604","32.60000"
"0.54294","38.31838","32.62000"
"0.54315","38.33613","32.64000"
"0.54341","38.35216","32.66000"
"0.54373","38.37136","32.68000"
"0.54409","38.39604","32.70000"
"0.54450","38.42561","32.72000"
"0.54498","38.45949","32.74000"
"0.54550","38.49844","32.76000"
"0.54602","38.54109","32.78000"
"0.54651","38.58492","32.80000"
"0.54692","38.62593","32.82000"
"0.54724","38.66080","32.84000"
"0.54750","38.68825","32.86000"
"0.54774","38.71016","32.88000"
"0.54797","38.72898","32.90000"
"0.54817","38.74632","32.92000"
"0.54833","38.76159","32.94000"
"0.54851","38.77459","32.96000"
"0.54877","38.78837","32.98000"
"0.54911","38.80746","33.00000"
"0.54954","38.83420","33.02000"
"0.55004","38.86855","33.04000"
"0.55057","38.90937","33.06000"
"0.55103","38.95300","33.08000"
"0.55134","38.99241","33.10000"
"0.55154","39.02064","33.12000"
"0.55176","39.03893","33.14000"
"0.55207","39.05588","33.16000"
"0.55243","39.07837","33.18000"
"0.55276","39.10589","33.20000"
"0.55303","39.13375","33.22000"
"0.55328","39.15791","33.24000"
"0.55354","39.17874","33.26000"
"0.55383","39.19916","33.28000"
"0.55417","39.22176","33.30000"
"0.55456","39.24859","33.32000"
"0.55498","39.27959","33.34000"
"0.55545","39.31462","33.36000"
"0.55595","39.35306","33.38000"
"0.55645","39.39386","33.40000"
"0.55690","39.43464","33.42000"
"0.55730","39.47268","33.44000"
"0.55761","39.50615","33.46000"
"0.55783","39.53250","33.48000"
"0.55803","39.55105","33.50000"
"0.55822","39.56611","33.52000"
"0.55839","39.58021","33.54000"
"0.55859","39.59364","33.56000"
"0.55882","39.60806","33.58000"
"0.55910","39.62515","33.60000"
"0.55944","39.64695","33.62000"
"0.55988","39.67444","33.64000"
"0.56039","39.70910","33.66000"
"0.56088","39.75021","33.68000"
"0.56125","39.79130","33.70000"
"0.56152","39.82445","33.72000"
"0.56178","39.84887","33.74000"
"0.56209","39.86984","33.76000"
"0.56246","39.89319","33.78000"
"0.56284","39.92132","33.80000"
"0.56316","39.95186","33.82000"
"0.56339","39.97881","33.84000"
"0.56363","39.99975","33.86000"
"0.56391","40.01874","33.88000"
"0.56422","40.04019","33.90000"
"0.56456","40.06423","33.92000"
"0.56494","40.09122","33.94000"
"0.56538","40.12175","33.96000"
"0.56586","40.15648","33.98000"
"0.56634","40.19439","34.00000"
"0.56680","40.23395","34.02000"
"0.56718","40.27184","34.04000"
"0.56749","40.30423","34.06000"
"0.56775","40.33037","34.08000"
"0.56799","40.35158","34.10000"
"0.56824","40.37036","34.12000"
"0.56849","40.38922","34.14000"
"0.56870","40.40871","34.16000"
"0.56891","40.42627","34.18000"
"0.56918","40.44337","34.20000"
"0.56951","40.46362","34.22000"
"0.56991","40.48938","34.24000"
"0.57036","40.52125","34.26000"
"0.57081","40.55797","34.28000"
"0.57121","40.59558","34.30000"
"0.57150","40.62920","34.32000"
"0.57179","40.65516","34.34000"
"0.57212","40.67719","34.36000"
"0.57247","40.70124","34.38000"
"0.57284","40.72831","34.40000"
"0.57318","40.75734","34.42000"
"0.57347","40.78544","34.44000"
"0.57374","40.81056","34.46000"
"0.57400","40.83269","34.48000"
"0.57425","40.85298","34.50000"
"0.57455","40.87304","34.52000"
"0.57490","40.89570","34.54000"
"0.57532","40.92338","34.56000"
"0.57581","40.95711","34.58000"
"0.57632","40.99636","34.60000"
"0.57675","41.03755","34.62000"
"0.57713","41.07514","34.64000"
"0.57747","41.10738","34.66000"
"0.57779","41.13564","34.68000"
"0.57805","41.16096","34.70000"
"0.57828","41.18256","34.72000"
"0.57852","41.20155","34.74000"
"0.57875","41.21984","34.76000"
"0.57900","41.23823","34.78000"
"0.57925","41.25724","34.80000"
"0.57952","41.27724","34.82000"
"0.57984","41.29919","34.84000"
"0.58026","41.32514","34.86000"
"0.58076","41.35824","34.88000"
"0.58123","41.39834","34.90000"
"0.58160","41.43834","34.92000"
"0.58189","41.47076","34.94000"
"0.58217","41.49643","34.96000"
"0.58247","41.51880","34.98000"
"0.58282","41.54229","35.00000"
"0.58312","41.56855","35.02000"
"0.58339","41.59399","35.04000"
"0.58364","41.61643","35.06000"
"0.58392","41.63691","35.08000"
"0.58421","41.65800","35.10000"
"0.58451","41.68096","35.12000"
"0.58484","41.70543","35.14000"
"0.58522","41.73200","35.16000"
"0.58567","41.76255","35.18000"
"0.58618","41.79862","35.20000"
"0.58673","41.84039","35.22000"
"0.58721","41.88515","35.24000"
"0.58755","41.92599","35.26000"
"0.58782","41.95696","35.28000"
"0.58807","41.97996","35.30000"
"0.58832","41.99959","35.32000"
"0.58859","42.01884","35.34000"
"0.58882","42.03905","35.36000"
"0.58902","42.05809","35.38000"
"0.58922","42.07444","35.40000"
"0.58949","42.09076","35.42000"
"0.58981","42.11063","35.44000"
"0.59022","42.13596","35.46000"
"0.59070","42.16812","35.48000"
"0.59122","42.20702","35.50000"
"0.59168","42.24982","35.52000"
"0.59202","42.28918","35.54000"
"0.59227","42.31924","35.56000"
"0.59251","42.34072","35.58000"
"0.59281","42.35888","35.60000"
"0.59312","42.37970","35.62000"
"0.59339","42.40284","35.64000"
"0.59368","42.42582","35.66000"
"0.59395","42.44861","35.68000"
"0.59423","42.47062","35.70000"
"0.59453","42.49304","35.72000"
"0.59485","42.51683","35.74000"
"0.59521","42.54259","35.76000"
"0.59564","42.57195","35.78000"
"0.59613","42.60641","35.80000"
"0.59664","42.64610","35.82000"
"0.59714","42.68881","35.84000"
"0.59756","42.73068","35.86000"
"0.59789","42.76730","35.88000"
"0.59817","42.79578","35.90000"
"0.59841","42.81804","35.92000"
"0.59863","42.83672","35.94000"
"0.59884","42.85386","35.96000"
"0.59902","42.87002","35.98000"
"0.59923","42.88493","36.00000"
"0.59948","42.90064","36.02000"
"0.59978","42.91975","36.04000"
"0.60013","42.94321","36.06000"
"0.60056","42.97173","36.08000"
"0.60105","43.00575","36.10000"
"0.60158","43.04572","36.12000"
"0.60203","43.08867","36.14000"
"0.60234","43.12729","36.16000"
"0.60259","43.15602","36.18000"
"0.60286","43.17720","36.20000"
"0.60316","43.19737","36.22000"
"0.60344","43.21973","36.24000"
"0.60374","43.24281","36.26000"
"0.60402","43.26591","36.28000"
"0.60430","43.28849","36.30000"
"0.60457","43.31035","36.32000"
"0.60486","43.33245","36.34000"
"0.60519","43.35568","36.36000"
"0.60555","43.38147","36.38000"
"0.60598","43.41012","36.40000"
"0.60646","43.44308","36.42000"
"0.60698","43.48182","36.44000"
"0.60747","43.52411","36.46000"
"0.60788","43.56530","36.48000"
"0.60820","43.60046","36.50000"
"0.60847","43.62844","36.52000"
"0.60871","43.65048","36.54000"
"0.60894","43.66901","36.56000"
"0.60917","43.68652","36.58000"
"0.60938","43.70426","36.60000"
"0.60959","43.72102","36.62000"
"0.60983","43.73698","36.64000"
"0.61014","43.75513","36.66000"
"0.61052","43.77875","36.68000"
"0.61099","43.80947","36.70000"
"0.61151","43.84679","36.72000"
"0.61198","43.88857","36.74000"
"0.61232","43.92814","36.76000"
"0.61258","43.95912","36.78000"
"0.61285","43.98161","36.80000"
"0.61316","44.00172","36.82000"
"0.61350","44.02471","36.84000"
"0.61379","44.05045","36.86000"
"0.61405","44.07495","36.88000"
"0.61428","44.09627","36.90000"
"0.61455","44.11552","36.92000"
"0.61484","44.13579","36.94000"
"0.61515","44.15867","36.96000"
"0.61550","44.18427","36.98000"
"0.61590","44.21291","37.00000"
"0.61637","44.24516","37.02000"
"0.61691","44.28289","37.04000"
"0.61745","44.32602","37.06000"
"0.61791","44.36860","37.08000"
"0.61826","44.40579","37.10000"
"0.61853","44.43570","37.12000"
"0.61878","44.45906","37.14000"
"0.61901","44.47818","37.16000"
"0.61923","44.49568","37.18000"
"0.61943","44.51251","37.20000"
"0.61963","44.52805","37.22000"
"0.61985","44.54321","37.24000"
"0.62012","44.56025","37.26000"
"0.62048","44.58121","37.28000"
"0.62091","44.60841","37.30000"
"0.62141","44.64281","37.32000"
"0.62193","44.68353","37.34000"
"0.62234","44.72607","37.36000"
"0.62263","44.76242","37.38000"
"0.62287","44.78897","37.40000"
"0.62315","44.80965","37.42000"
"0.62348","44.83096","37.44000"
"0.62372","44.85455","37.46000"
"0.62396","44.87599","37.48000"
"0.62426","44.89606","37.50000"
"0.62457","44.91883","37.52000"
"0.62486","44.94351","37.54000"
"0.62516","44.96818","37.56000"
"0.62548","44.99282","37.58000"
"0.62586","45.01896","37.60000"
"0.62631","45.04961","37.62000"
"0.62683","45.08588","37.64000"
"0.62738","45.12782","37.66000"
"0.62789","45.17275","37.68000"
"0.62831","45.21571","37.70000"
"0.62862","45.25159","37.72000"
"0.62888","45.27921","37.74000"
"0.62910","45.30020","37.76000"
"0.62931","45.31722","37.78000"
"0.62953","45.33331","37.80000"
"0.62973","45.34976","37.82000"
"0.62994","45.36581","37.84000"
"0.63018","45.38232","37.86000"
"0.63047","45.40050","37.88000"
"0.63083","45.42192","37.90000"
"0.63127","45.44970","37.92000"
"0.63177","45.48486","37.94000"
"0.63224","45.52559","37.96000"
"0.63260","45.56162","37.98000"
"0.63287","45.59081","38.00000"
"0.63314","45.61374","38.02000"
"0.63345","45.63483","38.04000"
"0.63377","45.65829","38.06000"
"0.63404","45.68343","38.08000"
"0.63431","45.70629","38.10000"
"0.63460","45.72818","38.12000"
"0.63489","45.75081","38.14000"
"0.63519","45.77424","38.16000"
"0.63551","45.79816","38.18000"
"0.63587","45.82324","38.20000"
"0.63628","45.85147","38.22000"
"0.63675","45.88407","38.24000"
"0.63728","45.92143","38.26000"
"0.63781","45.96345","38.28000"
"0.63827","46.00737","38.30000"
"0.63863","46.04700","38.32000"
"0.63889","46.07760","38.34000"
"0.63909","46.09957","38.36000"
"0.63930","46.11590","38.38000"
"0.63953","46.12898","38.40000"
"0.63978","46.14313","38.42000"
"0.64000","46.16019","38.44000"
"0.64020","46.17720","38.46000"
"0.64045","46.19398","38.48000"
"0.64077","46.21320","38.50000"
"0.64115","46.23729","38.52000"
"0.64162","46.26793","38.54000"
"0.64214","46.30568","38.56000"
"0.64260","46.34752","38.58000"
"0.64292","46.38672","38.60000"
"0.64317","46.41628","38.62000"
"0.64345","46.43823","38.64000"
"0.64379","46.45909","38.66000"
"0.64416","46.48379","38.68000"
"0.64453","46.51079","38.70000"
"0.64480","46.53802","38.72000"
"0.64501","46.56021","38.74000"
"0.64525","46.57376","38.76000"
"0.64552","46.58483","38.78000"
"0.64583","46.60164","38.80000"
"0.64619","46.62454","38.82000"
"0.64662","46.65327","38.84000"
"0.64711","46.68717","38.86000"
"0.64765","46.72543","38.88000"
"0.64818","46.76579","38.90000"
"0.64861","46.80627","38.92000"
"0.64894","46.84229","38.94000"
"0.64919","46.87030","38.96000"
"0.64941","46.89102","38.98000"
"0.64964","46.90769","39.00000"
"0.64989","46.92454","39.02000"
"0.65009","46.94279","39.04000"
"0.65029","46.95985","39.06000"
"0.65051","46.97538","39.08000"
"0.65079","46.99219","39.10000"
"0.65114","47.01330","39.12000"
"0.65158","47.04030","39.14000"
"0.65209","47.07271","39.16000"
"0.65255","47.11150","39.18000"
"0.65290","47.15004","39.20000"
"0.65317","47.18087","39.22000"
"0.65345","47.20445","39.24000"
"0.65379","47.22434","39.26000"
"0.65415","47.24700","39.28000"
"0.65446","47.27364","39.30000"
"0.65472","47.29918","39.32000"
"0.65497","47.32115","39.34000"
"0.65525","47.34155","39.36000"
"0.65556","47.36315","39.38000"
"0.65588","47.38638","39.40000"
"0.65622","47.41153","39.42000"
"0.65661","47.43786","39.44000"
"0.65706","47.46783","39.46000"
"0.65758","47.50272","39.48000"
"0.65811","47.54382","39.50000"
"0.65857","47.58695","39.52000"
"0.65892","47.62575","39.54000"
"0.65918","47.65573","39.56000"
"0.65940","47.67695","39.58000"
"0.65963","47.69338","39.60000"
"0.65987","47.70958","39.62000"
"0.66014","47.72754","39.64000"
"0.66036","47.74717","39.66000"
"0.66056","47.76545","39.68000"
"0.66080","47.78208","39.70000"
"0.66111","47.79984","39.72000"
"0.66151","47.82300","39.74000"
"0.66199","47.85361","39.76000"
"0.66251","47.89155","39.78000"
"0.66298","47.93346","39.80000"
"0.66331","47.97242","39.82000"
"0.66355","48.00179","39.84000"
"0.66381","48.02314","39.86000"
"0.66413","48.04276","39.88000"
"0.66450","48.06565","39.90000"
"0.66488","48.09356","39.92000"
"0.66516","48.12300","39.94000"
"0.66536","48.14717","39.96000"
"0.66558","48.16516","39.98000"
"0.66583","48.18189","40.00000"
"0.66613","48.19980","40.02000"
"0.66648","48.22082","40.04000"
"0.66689","48.24741","40.06000"
"0.66736","48.27997","40.08000"
"0.66790","48.31835","40.10000"
"0.66845","48.36238","40.12000"
"0.66891","48.40756","40.14000"
"0.66925","48.44705","40.16000"
"0.66951","48.47690","40.18000"
"0.66973","48.49849","40.20000"
"0.66995","48.51569","40.22000"
"0.67020","48.53211","40.24000"
"0.67044","48.54484","40.26000"
"0.67065","48.55723","40.28000"
"0.67086","48.57152","40.30000"
"0.67109","48.58706","40.32000"
"0.67140","48.60516","40.34000"
"0.67182","48.62853","40.36000"
"0.67233","48.66004","40.38000"
"0.67289","48.70005","40.40000"
"0.67334","48.74449","40.42000"
"0.67363","48.78341","40.44000"
"0.67386","48.81038","40.46000"
"0.67415","48.83004","40.48000"
"0.67450","48.85076","40.50000"
"0.67485","48.87607","40.52000"
"0.67516","48.90305","40.54000"
"0.67540","48.92794","40.56000"
"0.67562","48.94817","40.58000"
"0.67587","48.96621","40.60000"
"0.67615","48.98517","40.62000"
"0.67646","49.00659","40.64000"
"0.67682","49.03093","40.66000"
"0.67725","49.05837","40.68000"
"0.67776","49.08375","40.70000"
"0.67832","49.11856","40.72000"
"0.67885","49.16243","40.74000"
"0.67924","49.20633","40.76000"
"0.67952","49.24032","40.78000"
"0.67977","49.26196","40.80000"
"0.68003","49.28005","40.82000"
"0.68031","49.29891","40.84000"
"0.68057","49.31968","40.86000"
"0.68078","49.33999","40.88000"
"0.68098","49.35754","40.90000"
"0.68120","49.37301","40.92000"
"0.68146","49.38929","40.94000"
"0.68182","49.40973","40.96000"
"0.68227","49.43673","40.98000"
"0.68279","49.47193","41.00000"
"0.68330","49.51412","41.02000"
"0.68369","49.55599","41.04000"
"0.68394","49.58905","41.06000"
"0.68417","49.61165","41.08000"
"0.68445","49.63005","41.10000"
"0.68477","49.65002","41.12000"
"0.68509","49.67411","41.14000"
"0.68539","49.69973","41.16000"
"0.68564","49.72420","41.18000"
"0.68589","49.74557","41.20000"
"0.68616","49.76552","41.22000"
"0.68646","49.78655","41.24000"
"0.68679","49.80975","41.26000"
"0.68718","49.83624","41.28000"
"0.68763","49.86686","41.30000"
"0.68812","49.90102","41.31900"
