"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.880997974E1,2.344970703E-1,7.585296631E-1,7.281356812E0
1.885997974E1,-7.322082520E-1,7.872314453E-1,8.207382202E0
1.890997974E1,7.513427734E-1,1.387832642E0,9.109481812E0
1.895997974E1,-1.794586182E-1,8.111724854E-1,1.138265991E1
1.900997974E1,5.838470459E-1,6.723785400E-1,1.303849792E1
1.905997974E1,-4.091796875E-1,9.786682129E-1,1.236849976E1
1.910997974E1,9.116668701E-1,-2.488555908E-1,1.076290894E1
1.915997974E1,-5.431671143E-1,-3.637084961E-1,8.965911865E0
1.920997974E1,6.963043213E-1,-2.344970703E-1,9.372680664E0
1.925997974E1,-3.182525635E-1,-2.344970703E-1,9.255432129E0
1.930997974E1,1.986083984E-1,1.234695435E0,7.147354126E0
1.935997974E1,-8.111724854E-1,1.107879639E0,8.506484985E0
1.940997974E1,1.674957275E-1,1.483551025E0,9.214767456E0
1.945997974E1,-2.871398926E-1,1.105484009E0,1.121994019E1
1.950997974E1,7.106628418E-1,5.718841553E-1,1.125344849E1
1.955997974E1,-8.638153076E-1,7.441711426E-1,1.139462280E1
1.960997974E1,9.403839111E-1,-6.029968262E-1,1.477088928E1
1.965997974E1,4.522399902E-1,-4.067840576E-1,1.001156616E1
1.970997974E1,2.045867920E0,-2.823486328E-1,8.542373657E0
1.975997974E1,-3.684997559E-1,-5.024719238E-2,8.082962036E0
1.980997974E1,2.392578125E-2,1.373474121E0,6.733398438E0
1.985997974E1,8.613586426E-2,1.272979736E0,8.405990601E0
1.990997974E1,6.556396484E-1,1.332809448E0,1.085383606E1
1.995997974E1,7.728881836E-1,1.251449585E0,1.099263000E1
2.000997974E1,8.997039795E-1,3.924255371E-1,1.379701233E1
2.005997974E1,-6.771697998E-1,1.098312378E0,9.774673462E0
2.010997974E1,-2.273254395E-1,-1.148529053E-1,1.313420105E1
2.015997974E1,-2.273254395E-1,-6.245269775E-1,9.640686035E0
2.020997974E1,1.962127686E-1,-2.105712891E-1,6.932006836E0
2.025997974E1,5.479583740E-1,1.196441650E-1,7.307678223E0
2.030997974E1,-4.905242920E-1,6.221008301E-2,1.034417725E1
2.035997974E1,-5.551300049E-1,5.790557861E-1,9.305694580E0
2.040997974E1,-3.684997559E-1,7.465667725E-1,1.023410034E1
2.045997974E1,5.001068115E-1,5.934143066E-1,1.106440735E1
2.050997974E1,9.236297607E-1,3.924255371E-1,1.368215942E1
2.055997974E1,1.198806763E0,5.024871826E-1,9.915863037E0
2.060997974E1,-6.460571289E-2,-4.761657715E-1,1.281117249E1
2.065997974E1,4.905242920E-1,-3.206329346E-1,8.975479126E0
2.070997974E1,8.925170898E-1,-5.359954834E-1,9.626327515E0
2.075997974E1,-2.536315918E-1,6.269226074E-1,7.604385376E0
2.080997974E1,-3.254241943E-1,1.363906860E0,7.209579468E0
2.085997974E1,-3.493499756E-1,1.201202393E0,8.437088013E0
2.090997974E1,-5.264282227E-2,1.313659668E0,9.987640381E0
2.095997974E1,1.004943848E-1,5.120697021E-1,1.207658386E1
2.100997974E1,-1.698913574E-1,7.585296631E-1,1.274896240E1
2.105997974E1,4.450683594E-1,-6.723785400E-1,1.156211853E1
2.110997974E1,-5.958099365E-1,-7.417755127E-1,1.171525574E1
2.115997974E1,4.378814697E-1,-1.459655762E-1,8.408386230E0
2.120997974E1,-1.483612061E-1,-2.632141113E-2,7.822143555E0
2.125997974E1,2.105712891E-1,5.527496338E-1,8.650054932E0
2.130997974E1,-8.470611572E-1,6.125640869E-1,8.236099243E0
2.135997974E1,3.661041260E-1,1.311264038E0,8.391632080E0
2.140997974E1,-4.498443604E-1,4.498443604E-1,1.184686279E1
2.145997974E1,1.016952515E0,3.732757568E-1,1.218424988E1
2.150997974E1,-5.670928955E-1,4.091796875E-1,1.295234680E1
2.155997974E1,1.804183960E0,5.623168945E-1,1.043988037E1
2.160997974E1,-1.387786865E-1,-8.350982666E-1,1.216511536E1
2.165997974E1,7.704925537E-1,-6.436767578E-1,9.157333374E0
2.170997974E1,3.972015381E-1,6.700134277E-2,9.142974854E0
2.175997974E1,5.742797852E-1,9.523468018E-1,6.190231323E0
2.180997974E1,-9.571838379E-2,9.571228027E-1,7.891525269E0
2.185997974E1,2.225341797E-1,1.043273926E0,8.530410767E0
2.190997974E1,1.698913574E-1,1.036087036E0,1.081077576E1
2.195997974E1,8.997039795E-1,1.938171387E-1,1.297149658E1
2.200997974E1,5.910339355E-1,8.781585693E-1,1.316531372E1
2.205997974E1,-5.981445312E-2,1.268157959E-1,1.041355896E1
2.210997974E1,-1.062408447E0,-6.340942383E-1,1.096630859E1
2.215997974E1,4.522399902E-1,-2.536315918E-1,9.815353394E0
2.220997974E1,4.378814697E-1,-2.416687012E-1,8.195419312E0
2.225997974E1,3.995971680E-1,3.684997559E-1,7.747955322E0
2.230997974E1,-4.689941406E-1,9.571228027E-1,8.236099243E0
2.235997974E1,1.172485352E-1,1.067199707E0,9.099899292E0
2.240997974E1,-2.679901123E-1,5.910339355E-1,1.078923035E1
2.245997974E1,4.594268799E-1,4.833526611E-1,1.096151733E1
2.250997974E1,-1.129409790E0,6.388854980E-1,1.229910278E1
2.255997974E1,3.036499023E0,8.375549316E-2,1.056671143E1
2.260997974E1,-3.613128662E-1,-1.907073975E0,1.484985352E1
2.265997974E1,4.857482910E-1,-8.829498291E-1,8.008773804E0
2.270997974E1,-1.148529053E-1,-9.809875488E-2,9.647857666E0
2.275997974E1,-4.187469482E-1,6.891326904E-1,7.209579468E0
2.280997974E1,-4.019927979E-1,1.205978394E0,7.585250854E0
2.285997974E1,-3.588867188E-2,7.704925537E-1,8.980270386E0
2.290997974E1,-2.010040283E-1,4.953155518E-1,1.198086548E1
2.295997974E1,3.924255371E-1,-4.307556152E-2,1.345484924E1
2.300997974E1,-3.325958252E-1,5.527496338E-1,1.197129822E1
2.305997974E1,2.249298096E-1,-2.871398926E-1,1.345962524E1
2.310997974E1,-1.210769653E0,-4.139556885E-1,9.477966309E0
2.315997974E1,-3.111267090E-2,-3.517456055E-1,9.439682007E0
2.320997974E1,8.566284180E-1,6.939697266E-2,8.133209229E0
2.325997974E1,-7.609100342E-1,7.082824707E-1,7.621139526E0
2.330997974E1,-4.019927979E-1,1.105484009E0,6.987045288E0
2.335997974E1,-2.632141113E-1,1.004989624E0,8.102096558E0
2.340997974E1,4.594268799E-1,4.785614014E-1,1.128216553E1
2.345997974E1,2.799530029E-1,-4.713897705E-1,1.321556091E1
2.350997974E1,2.488555908E-1,3.206329346E-1,1.203111267E1
2.355997974E1,1.057632446E0,-4.737854004E-1,1.284945679E1
2.360997974E1,-6.843414307E-1,-9.714813232E-1,1.201196289E1
2.365997974E1,9.236297607E-1,-2.488555908E-1,8.606979370E0
2.370997974E1,-1.986083984E-1,6.436767578E-1,8.281555176E0
2.375997974E1,-1.340026855E-1,1.366302490E0,6.128021240E0
2.380997974E1,-2.703857422E-1,1.268188477E0,7.836486816E0
2.385997974E1,5.335998535E-1,9.140625000E-1,9.537796021E0
2.390997974E1,6.508483887E-1,-1.172485352E-1,1.363191223E1
2.395997974E1,1.363906860E0,4.067840576E-1,1.258863831E1
2.400997974E1,-4.067993164E-2,7.250213623E-1,1.108116150E1
2.405997974E1,2.656097412E-1,-1.004943848E-1,1.358644104E1
2.410997974E1,-1.095916748E0,-2.871398926E-1,8.877365112E0
2.415997974E1,-5.599212646E-1,-9.571838379E-2,8.027923584E0
2.420997974E1,-5.575256348E-1,2.440643311E-1,8.020736694E0
2.425997974E1,-4.594268799E-1,1.067199707E0,7.106689453E0
2.430997974E1,-3.397827148E-1,1.210769653E0,8.372482300E0
2.435997974E1,2.799530029E-1,9.762725830E-1,1.009771729E1
2.440997974E1,5.862426758E-1,5.503540039E-1,1.170808411E1
2.445997974E1,6.700134277E-2,1.316070557E-1,1.357926941E1
2.450997974E1,4.259185791E-1,6.915283203E-1,1.069352722E1
2.455997974E1,8.470611572E-1,-1.220397949E-1,1.394058228E1
2.460997974E1,-1.914978027E-2,-3.110656738E-1,9.171691895E0
2.465997974E1,8.231353760E-1,-2.392578125E-2,7.879562378E0
2.470997974E1,2.703857422E-1,7.609100342E-1,7.360321045E0
2.475997974E1,-1.316070557E-1,1.483551025E0,6.604187012E0
2.480997974E1,7.417297363E-2,1.375869751E0,8.193023682E0
2.485997974E1,1.986083984E-1,1.359130859E0,1.024366760E1
2.490997974E1,3.565368652E-1,7.585296631E-1,1.378027344E1
2.495997974E1,2.105712891E-1,1.019348145E0,1.350749207E1
2.500997974E1,7.010955811E-1,-5.479583740E-1,1.176789856E1
2.505997974E1,-1.201202393E0,-4.809570312E-1,1.097109985E1
2.510997974E1,-5.024871826E-1,-2.081756592E-1,8.420349121E0
2.515997974E1,2.273254395E-1,-2.632141113E-2,9.305694580E0
2.520997974E1,-8.135986328E-2,7.178497314E-1,6.429519653E0
2.525997974E1,-6.269226074E-1,6.340942383E-1,7.788635254E0
2.530997974E1,4.881286621E-1,1.323226929E0,7.762313843E0
2.535997974E1,-3.565368652E-1,7.824554443E-1,1.116491699E1
2.540997974E1,8.997039795E-1,7.944183350E-1,1.200718689E1
2.545997974E1,-6.340942383E-1,6.364898682E-1,1.259342957E1
2.550997974E1,1.770690918E0,-3.828430176E-2,1.157168579E1
2.555997974E1,-9.451599121E-1,-8.494567871E-1,1.425643921E1
2.560997974E1,5.694885254E-1,2.703857422E-1,7.793426514E0
2.565997974E1,5.144500732E-1,5.694885254E-1,8.752944946E0
2.570997974E1,-1.172485352E-1,1.115051270E0,6.738189697E0
2.575997974E1,-7.369842529E-1,1.313659668E0,8.248062134E0
2.580997974E1,5.599212646E-1,1.706085205E0,9.162124634E0
2.585997974E1,4.474639893E-1,1.538589478E0,1.100459290E1
2.590997974E1,1.000198364E0,1.402191162E0,1.274896240E1
2.595997974E1,-6.053771973E-1,1.653442383E0,1.210768127E1
2.600997974E1,1.387786865E-1,6.532440186E-1,1.152622986E1
2.605997974E1,-4.378814697E-1,6.269226074E-1,1.015036011E1
2.610997974E1,1.340026855E-1,4.833526611E-1,8.908477783E0
2.615997974E1,1.071990967E0,7.106628418E-1,7.068405151E0
2.620997974E1,-4.785614014E-1,1.198806763E0,7.295715332E0
2.625997974E1,1.124572754E-1,1.433303833E0,9.104690552E0
2.630997974E1,-2.201385498E-1,1.658233643E0,9.260223389E0
2.635997974E1,-7.417297363E-2,1.521835327E0,1.041595459E1
2.640997974E1,3.517456055E-1,8.422698975E-1,1.283749390E1
2.645997974E1,-7.369842529E-1,1.292129517E0,1.214118958E1
2.650997974E1,1.397415161E0,2.081756592E-1,1.445982361E1
2.655997974E1,-4.594268799E-1,-2.871398926E-1,1.059780884E1
2.660997974E1,4.067840576E-1,2.177429199E-1,7.688140869E0
2.665997974E1,-6.269226074E-1,9.930267334E-1,7.896316528E0
2.670997974E1,-3.924255371E-1,1.579269409E0,7.264602661E0
2.675997974E1,-3.995971680E-1,1.619934082E0,8.731414795E0
2.680997974E1,-2.057800293E-1,1.897506714E0,9.698104858E0
2.685997974E1,-1.316070557E-1,1.787445068E0,1.044706726E1
2.690997974E1,1.292114258E-1,9.954071045E-1,1.245225525E1
2.695997974E1,-1.356735229E0,1.466796875E0,1.057388306E1
2.700997974E1,1.986083984E-1,1.086334229E0,1.236132812E1
2.705997974E1,-2.751770020E-1,-3.230285645E-1,1.133480835E1
2.710997974E1,2.536315918E-1,3.182525635E-1,8.461029053E0
2.715997974E1,6.364898682E-1,8.925170898E-1,5.709274292E0
2.720997974E1,-8.542327881E-1,1.026519775E0,9.296112061E0
2.725997974E1,5.958099365E-1,1.426116943E0,8.908477783E0
2.730997974E1,-2.775726318E-1,1.447662354E0,1.017906189E1
2.735997974E1,1.770629883E-1,1.186843872E0,1.044946289E1
2.740997974E1,2.584228516E-1,4.905242920E-1,1.345962524E1
2.745997974E1,-3.565368652E-1,1.067199707E0,1.197367859E1
2.750997974E1,1.990829468E0,9.643096924E-1,1.245225525E1
2.755997974E1,-4.618072510E-1,3.589172363E-1,9.078369141E0
2.760997974E1,6.293182373E-1,-5.503845215E-2,9.781860352E0
2.765997974E1,-5.670928955E-1,5.886383057E-1,7.573287964E0
2.770997974E1,0.000000000E0,1.610366821E0,7.018142700E0
2.775997974E1,-7.202453613E-1,1.411758423E0,7.925033569E0
2.780997974E1,-5.264282227E-2,1.897506714E0,9.616760254E0
2.785997974E1,7.322082520E-1,1.445266724E0,1.163629150E1
2.790997974E1,8.494567871E-1,7.082824707E-1,1.420379639E1
2.795997974E1,-4.618072510E-1,1.603195190E0,1.034895325E1
2.800997974E1,-6.245269775E-1,6.149597168E-1,1.261016846E1
2.805997974E1,-5.670928955E-1,9.567260742E-3,8.015960693E0
2.810997974E1,-6.939697266E-2,-3.182525635E-1,1.004507446E1
2.815997974E1,-2.847442627E-1,4.881286621E-1,8.183456421E0
2.820997974E1,-3.014984131E-1,1.361511230E0,8.133209229E0
2.825997974E1,1.890258789E-1,1.440475464E0,8.123626709E0
2.830997974E1,-7.130584717E-1,1.112655640E0,9.942184448E0
2.835997974E1,8.135986328E-2,6.771697998E-1,1.207418823E1
2.840997974E1,-4.163513184E-1,4.977111816E-1,1.209811401E1
2.845997974E1,-5.048828125E-1,1.433303833E0,1.107398987E1
2.850997974E1,6.221313477E-1,1.340026855E-1,1.270588684E1
2.855997974E1,-8.255310059E-1,-4.474639893E-1,9.923034668E0
2.860997974E1,6.676025391E-1,-8.853149414E-2,8.843872070E0
2.865997974E1,-4.259185791E-1,8.446655273E-1,7.341186523E0
2.870997974E1,-5.168457031E-1,1.634292603E0,5.929412842E0
2.875997974E1,-1.531372070E-1,1.481155396E0,7.465606689E0
2.880997974E1,7.298126221E-1,1.201202393E0,1.077726746E1
2.885997974E1,5.407714844E-1,9.619140625E-1,1.288534546E1
2.890997974E1,-4.791259766E-3,8.661956787E-1,1.446940613E1
2.895997974E1,7.776641846E-1,8.590240479E-1,1.090647888E1
2.900997974E1,-8.111724854E-1,-4.737854004E-1,1.455314636E1
2.905997974E1,-3.373870850E-1,2.392578125E-2,9.061614990E0
2.910997974E1,-4.761657715E-1,1.914215088E-1,8.480163574E0
2.915997974E1,-1.675415039E-2,8.590240479E-1,6.513259888E0
2.920997974E1,-6.006011963E-1,8.087768555E-1,8.595016479E0
2.925997974E1,4.785614014E-1,1.158126831E0,7.487136841E0
2.930997974E1,-4.355010986E-1,9.116668701E-1,9.442077637E0
2.935997974E1,5.288085938E-1,1.012161255E0,1.078205872E1
2.940997974E1,-3.828582764E-1,7.680969238E-1,1.260060120E1
2.945997974E1,7.561340332E-1,8.063812256E-1,1.005224609E1
2.950997974E1,-4.355010986E-1,-2.727813721E-1,1.388793945E1
2.955997974E1,6.221313477E-1,2.871704102E-2,9.253051758E0
2.960997974E1,-1.746826172E-1,9.567260742E-3,9.489929199E0
2.965997974E1,-5.240325928E-1,8.207397461E-1,8.346160889E0
2.970997974E1,2.584228516E-1,1.545761108E0,7.482360840E0
2.975997974E1,5.264282227E-1,1.208374023E0,9.181259155E0
2.980997974E1,5.982055664E-1,1.409378052E0,1.025325012E1
2.985997974E1,6.963043213E-1,1.198806763E0,1.075573730E1
2.990997974E1,4.402770996E-1,9.571228027E-1,1.215792847E1
2.995997974E1,6.676025391E-1,4.689941406E-1,9.262619019E0
3.000997974E1,-1.495513916E0,-1.280166626E0,1.493600464E1
3.005997974E1,-4.953155518E-1,-2.368927002E-1,1.026281738E1
3.010997974E1,-1.794586182E-1,4.474639893E-1,6.910476685E0
3.015997974E1,-1.698913574E-1,7.537384033E-1,7.592422485E0
3.020997974E1,-5.096740723E-1,7.968139648E-1,8.642868042E0
3.025997974E1,-4.881286621E-1,1.012161255E0,9.083160400E0
3.030997974E1,-5.981445312E-2,1.177261353E0,9.808181763E0
3.035997974E1,-1.363983154E-1,7.058868408E-1,1.083709717E1
3.040997974E1,-1.074371338E0,2.105712891E-1,1.236610413E1
3.045997974E1,7.177734375E-2,1.141372681E0,1.102372742E1
3.050997974E1,9.547424316E-1,-9.567260742E-3,1.242831421E1
3.055997974E1,-7.776641846E-1,-6.316986084E-1,1.056909180E1
3.060997974E1,8.829498291E-1,1.435852051E-2,9.939788818E0
3.065997974E1,-6.053771973E-1,3.493499756E-1,8.738586426E0
3.070997974E1,3.588867188E-2,1.471588135E0,6.841079712E0
3.075997974E1,2.201385498E-1,1.241882324E0,8.606979370E0
3.080997974E1,8.613586426E-2,1.270584106E0,9.937393188E0
3.085997974E1,5.838470459E-1,9.738769531E-1,1.164347839E1
3.090997974E1,1.340026855E-1,5.742797852E-1,1.344049072E1
3.095997974E1,8.661956787E-1,-2.679901123E-1,1.019581604E1
3.100997974E1,-8.733825684E-1,-7.274169922E-1,1.358166504E1
3.105997974E1,-2.871704102E-2,-2.153015137E-2,8.903686523E0
3.110997974E1,5.383911133E-1,9.809875488E-2,8.872589111E0
3.115997974E1,-4.426727295E-1,4.570312500E-1,7.465606689E0
3.120997974E1,-3.421783447E-1,1.284942627E0,7.042083740E0
3.125997974E1,-7.202453613E-1,1.390228271E0,7.929809570E0
3.130997974E1,7.656860352E-2,1.040878296E0,1.116012573E1
3.135997974E1,5.383911133E-1,5.240325928E-1,1.224645996E1
3.140997974E1,-9.690856934E-1,3.924255371E-1,1.346919250E1
3.145997974E1,2.124832153E0,4.139556885E-1,1.033221436E1
3.150997974E1,-1.395019531E0,-8.997039795E-1,1.337826538E1
3.155997974E1,9.212341309E-1,-6.700134277E-2,9.482757568E0
3.160997974E1,-2.249298096E-1,1.698913574E-1,8.621337891E0
3.165997974E1,-7.896423340E-2,1.158126831E0,7.185653687E0
3.170997974E1,-2.177429199E-1,1.220336914E0,7.688140869E0
3.175997974E1,5.814514160E-1,1.488342285E0,8.573486328E0
3.180997974E1,-1.411743164E-1,1.311264038E0,1.010249329E1
3.185997974E1,5.001068115E-1,9.619140625E-1,1.200958252E1
3.190997974E1,-1.435699463E-1,8.614196777E-1,1.362712097E1
3.195997974E1,5.407714844E-1,-3.684997559E-1,1.121516418E1
3.200997974E1,-9.331970215E-1,-1.842498779E-1,1.001396179E1
3.205997974E1,1.292114258E-1,-7.609100342E-1,1.061456299E1
3.210997974E1,-7.489471436E-1,-5.455627441E-1,9.923034668E0
3.215997974E1,-1.770629883E-1,8.039855957E-1,6.946365356E0
3.220997974E1,-4.091796875E-1,1.119842529E0,7.917846680E0
3.225997974E1,-5.790557861E-1,1.308868408E0,8.609375000E0
3.230997974E1,-4.426727295E-1,1.146163940E0,1.142573547E1
3.235997974E1,2.823486328E-1,7.465667725E-1,1.105004883E1
3.240997974E1,-1.275375366E0,3.086700439E-1,1.315095520E1
3.245997974E1,1.103088379E0,5.623168945E-1,1.031546021E1
3.250997974E1,-1.098312378E0,-5.503845215E-2,1.168655396E1
3.255997974E1,1.069595337E0,4.019927979E-1,9.724426270E0
3.260997974E1,-1.203582764E0,3.111267090E-2,9.789031982E0
3.265997974E1,-2.368927002E-1,1.363906860E0,6.735794067E0
3.270997974E1,-6.173553467E-1,1.548156738E0,7.637893677E0
3.275997974E1,1.004989624E0,1.572082520E0,9.207580566E0
3.280997974E1,-4.857482910E-1,1.098312378E0,1.127737427E1
3.285997974E1,3.780670166E-1,9.164581299E-1,1.238285828E1
3.290997974E1,-8.015899658E-1,1.074371338E0,1.368695068E1
3.295997974E1,6.747741699E-1,3.349304199E-2,1.135873413E1
3.300997974E1,-1.576873779E0,-5.455627441E-1,1.046620178E1
3.305997974E1,-2.225341797E-1,-1.172485352E-1,9.217147827E0
3.310997974E1,-2.847442627E-1,-4.791259766E-3,7.791030884E0
3.315997974E1,-1.031311035E0,6.795654297E-1,7.556533813E0
3.320997974E1,-1.890258789E-1,1.555328369E0,7.570892334E0
3.325997974E1,-4.402770996E-1,1.471588135E0,8.762512207E0
3.330997974E1,-5.407714844E-1,1.399795532E0,1.107876587E1
3.335997974E1,6.628112793E-1,9.260253906E-1,1.105484009E1
3.340997974E1,-1.217941284E0,3.086700439E-1,1.321556091E1
3.345997974E1,2.273178101E0,7.369842529E-1,9.741180420E0
3.350997974E1,-4.665985107E-1,-6.986999512E-1,1.179182434E1
3.355997974E1,-8.398742676E-1,-4.929199219E-1,1.074377441E1
3.360997974E1,-1.722869873E-1,3.589172363E-1,8.987442017E0
3.365997974E1,-6.891326904E-1,1.572082520E0,6.443878174E0
3.370997974E1,-4.665985107E-1,1.830505371E0,8.147567749E0
3.375997974E1,-3.349914551E-1,1.533798218E0,9.186050415E0
3.380997974E1,1.818542480E-1,1.619934082E0,1.079881287E1
3.385997974E1,4.259185791E-1,1.100692749E0,1.322991943E1
3.390997974E1,-3.254241943E-1,1.316055298E0,1.262692261E1
3.395997974E1,1.076766968E0,-3.637084961E-1,1.381376648E1
3.400997974E1,-2.031509399E0,-8.613586426E-2,8.587844849E0
3.405997974E1,-4.791259766E-3,-1.962127686E-1,1.009053040E1
3.410997974E1,-8.087768555E-1,1.698913574E-1,7.848464966E0
3.415997974E1,-3.111267090E-2,1.495513916E0,6.759719849E0
3.420997974E1,-1.170089722E0,1.179656982E0,7.810180664E0
3.425997974E1,-2.727813721E-1,1.725219727E0,8.891723633E0
3.430997974E1,-1.182052612E0,1.052841187E0,1.129173279E1
3.435997974E1,4.115600586E-1,8.661956787E-1,1.167936707E1
3.440997974E1,-1.189239502E0,6.173553467E-1,1.366302490E1
3.445997974E1,1.835296631E0,5.742797852E-1,1.197607422E1
3.450997974E1,-1.009765625E0,-6.843414307E-1,1.216751099E1
3.455997974E1,9.786682129E-1,7.171630859E-3,8.654846191E0
3.460997974E1,2.392883301E-1,5.862426758E-1,7.448852539E0
3.465997974E1,-1.698913574E-1,1.406982422E0,6.197418213E0
3.470997974E1,-7.968139648E-1,1.316055298E0,7.319641113E0
3.475997974E1,4.713897705E-1,1.744369507E0,9.087936401E0
3.480997974E1,3.972015381E-1,1.684539795E0,1.214356995E1
3.485997974E1,2.057800293E-1,8.087768555E-1,1.347637939E1
3.490997974E1,-5.503540039E-1,1.320831299E0,1.196650696E1
3.495997974E1,-3.708801270E-1,-4.426727295E-1,1.508195496E1
3.500997974E1,-9.116668701E-1,-2.727813721E-1,1.010968018E1
3.505997974E1,1.292114258E-1,3.421783447E-1,8.312667847E0
3.510997974E1,-5.742797852E-1,7.680969238E-1,7.566101074E0
3.515997974E1,-4.067840576E-1,1.158126831E0,7.996810913E0
3.520997974E1,-8.566284180E-1,1.186843872E0,8.080566406E0
3.525997974E1,-8.877410889E-1,1.426116943E0,9.008972168E0
3.530997974E1,-6.699829102E-1,9.906311035E-1,1.048535156E1
3.535997974E1,-4.115600586E-1,6.795654297E-1,1.197846985E1
3.540997974E1,-1.050445557E0,3.325958252E-1,1.025564575E1
3.545997974E1,-1.227523804E0,-1.091125488E0,1.585723877E1
3.550997974E1,-4.211425781E-1,2.632141113E-2,9.784255981E0
3.555997974E1,7.274169922E-1,5.527496338E-1,7.934600830E0
3.560997974E1,-5.958099365E-1,7.489471436E-1,7.580459595E0
3.565997974E1,-6.532440186E-1,1.091125488E0,7.345962524E0
3.570997974E1,-6.436767578E-1,8.446655273E-1,7.960922241E0
3.575997974E1,1.722869873E-1,1.737182617E0,9.810577393E0
3.580997974E1,5.838470459E-1,2.017150879E0,1.113140869E1
3.585997974E1,-9.236297607E-1,1.246658325E0,1.372763062E1
3.590997974E1,-1.572082520E0,8.111724854E-1,1.234936523E1
3.595997974E1,-2.256439209E0,-8.159484863E-1,1.517767334E1
3.600997974E1,-2.041076660E0,-4.211425781E-1,8.295913696E0
3.605997974E1,-1.521835327E0,-5.503540039E-1,8.489730835E0
3.610997974E1,-5.503540039E-1,1.842498779E-1,6.735794067E0
3.615997974E1,-1.852050781E0,7.202453613E-1,6.786041260E0
3.620997974E1,-6.532440186E-1,1.141372681E0,7.511077881E0
3.625997974E1,-1.426116943E0,1.189239502E0,1.044706726E1
3.630997974E1,-3.445739746E-1,1.478759766E0,1.180857849E1
3.635997974E1,-3.876342773E-1,9.188385010E-1,1.244746399E1
3.640997974E1,-1.670196533E0,6.652069092E-1,1.191386414E1
3.645997974E1,-1.914215088E-1,-7.489471436E-1,1.447418213E1
3.650997974E1,-1.880752563E0,-3.014984131E-1,8.609375000E0
3.655997974E1,2.632141113E-1,4.067993164E-2,7.762313843E0
3.660997974E1,1.076812744E-1,-1.770629883E-1,9.836898804E0
3.665997974E1,-7.896270752E-1,3.613128662E-1,8.542373657E0
3.670997974E1,-8.733825684E-1,7.130584717E-1,8.147567749E0
3.675997974E1,-3.517456055E-1,1.100692749E0,9.415756226E0
3.680997974E1,1.507415771E-1,1.373474121E0,9.903900146E0
3.685997974E1,-2.368927002E-1,9.690856934E-1,1.208375549E1
3.690997974E1,3.349304199E-2,7.393798828E-1,1.301695251E1
3.695997974E1,-2.210968018E0,8.829498291E-1,9.521041870E0
3.700997974E1,-6.460571289E-1,-1.004943848E-1,1.142094421E1
3.705997974E1,-8.183441162E-1,-1.119842529E0,1.060260010E1
3.710997974E1,7.417297363E-2,-3.972015381E-1,9.604797363E0
3.715997974E1,-6.939239502E-1,3.828430176E-2,8.157135010E0
3.720997974E1,-4.570312500E-1,9.403839111E-1,7.578063965E0
3.725997974E1,-3.110656738E-1,1.342376709E0,7.700103760E0
3.730997974E1,-6.388854980E-1,1.533798218E0,1.010009766E1
3.735997974E1,-2.201385498E-1,1.160522461E0,1.090887451E1
3.740997974E1,4.785156250E-2,2.799530029E-1,1.369651794E1
3.745997974E1,-1.148529053E-1,1.215560913E0,1.170329285E1
3.750997974E1,9.044799805E-1,-9.092712402E-2,1.196411133E1
3.755997974E1,-3.134613037E-1,-7.178497314E-1,1.005224609E1
3.760997974E1,7.034912109E-1,-1.938171387E-1,8.128417969E0
