"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.505997974E1,4.161834717E-1,3.415527344E-1,5.680084229E-1
1.510997974E1,-1.855163574E-1,5.773468018E-1,4.421691895E-1
1.515997974E1,7.104492188E-2,-1.898956299E-1,3.890228271E-1
1.520997974E1,-3.730468750E-1,-5.063323975E-1,3.774108887E-1
1.525997974E1,-4.426727295E-1,2.883911133E-1,2.937316895E-1
1.530997974E1,-2.411041260E-1,-9.765625000E-2,2.057647705E-1
1.535997974E1,1.229705811E-1,-4.770050049E-1,3.835144043E-1
1.540997974E1,-1.195373535E-1,2.145385742E-2,3.328247070E-1
1.545997974E1,1.728820801E-2,-2.894744873E-1,2.372741699E-2
1.550997974E1,1.057434082E-2,9.902954102E-2,-7.156372070E-2
1.555997974E1,1.748962402E-1,2.511444092E-1,-3.308105469E-2
1.560997974E1,-8.049316406E-1,-2.558746338E-1,-2.774200439E-1
1.565997974E1,-8.532714844E-2,3.250579834E-1,2.188110352E-2
1.570997974E1,3.500366211E-2,-2.754211426E-1,4.085693359E-1
1.575997974E1,-2.233886719E-1,1.312255859E-3,-9.843444824E-2
1.580997974E1,5.761718750E-2,3.134460449E-1,8.453369141E-3
1.585997974E1,2.677459717E-1,-8.177185059E-2,-9.477233887E-2
1.590997974E1,6.738281250E-2,3.391113281E-1,-5.874633789E-2
1.595997974E1,1.057434082E-2,-4.196166992E-3,9.396362305E-2
1.600997974E1,7.409667969E-2,1.106262207E-2,6.404113770E-2
1.605997974E1,3.245544434E-1,2.028808594E-1,3.761901855E-1
1.610997974E1,7.287597656E-2,1.643981934E-1,1.330718994E-1
1.615997974E1,2.708129883E-1,1.576843262E-1,1.636199951E-1
1.620997974E1,-2.783508301E-1,-3.725585938E-1,2.448577881E-1
1.625997974E1,-5.587463379E-1,3.311614990E-1,-1.900787354E-1
1.630997974E1,2.371978760E-1,4.710388184E-2,3.499298096E-1
1.635997974E1,2.714080811E-1,-8.544921875E-2,1.373291016E-1
1.640997974E1,3.489990234E-1,-2.923583984E-2,2.711181641E-1
1.645997974E1,3.043975830E-1,-1.392059326E-1,-1.173858643E-1
1.650997974E1,3.202819824E-1,-1.245422363E-1,1.129150391E-3
1.655997974E1,6.372070312E-2,-8.848571777E-2,-2.023010254E-1
1.660997974E1,-6.784820557E-1,-4.373016357E-1,-4.912414551E-1
1.665997974E1,9.976196289E-2,2.816925049E-1,-2.523803711E-1
1.670997974E1,-3.828430176E-2,1.613464355E-1,7.870483398E-2
1.675997974E1,-3.858795166E-1,-3.847656250E-1,-1.992340088E-1
1.680997974E1,1.138153076E-1,1.723480225E-1,-1.902770996E-2
1.685997974E1,1.529083252E-1,3.753662109E-3,2.173614502E-1
1.690997974E1,1.675720215E-1,-8.177185059E-2,2.344665527E-1
1.695997974E1,4.112243652E-2,8.375549316E-2,1.978149414E-1
1.700997974E1,4.216918945E-1,3.806457520E-1,2.185821533E-1
1.705997974E1,3.233337402E-1,8.302459717E-1,1.776580811E-1
1.710997974E1,-4.921722412E-1,-4.849548340E-1,-1.864166260E-1
1.715997974E1,4.295349121E-2,4.906005859E-1,-8.927917480E-2
1.720997974E1,-6.271667480E-1,-1.532440186E-1,2.349853516E-3
1.725997974E1,-1.121978760E-1,-1.000976562E-1,-2.880859375E-2
1.730997974E1,4.356384277E-2,-2.344970703E-1,2.405700684E-1
1.735997974E1,4.253540039E-1,-5.856323242E-2,-1.780700684E-2
1.740997974E1,1.498565674E-1,-2.796936035E-1,3.532409668E-2
1.745997974E1,2.243804932E-1,-3.597259521E-1,-1.167602539E-1
1.750997974E1,1.089324951E-1,3.244476318E-1,-1.198272705E-1
1.755997974E1,2.066650391E-1,4.466247559E-2,-9.355163574E-2
1.760997974E1,-1.128082275E-1,-5.655822754E-1,-3.226318359E-1
1.765997974E1,-3.321075439E-1,3.182983398E-2,-8.040008545E-1
1.770997974E1,3.744506836E-2,-6.283569336E-2,-4.469299316E-2
1.775997974E1,-1.494598389E-1,-3.059692383E-1,-1.772460938E-1
1.780997974E1,3.256225586E-2,2.340393066E-1,3.837585449E-2
1.785997974E1,1.266326904E-1,-4.695129395E-2,1.300048828E-1
1.790997974E1,4.905700684E-2,-1.031494141E-1,2.393493652E-1
1.795997974E1,-1.037597656E-3,-2.313232422E-2,2.558441162E-1
1.800997974E1,2.371978760E-1,-5.856323242E-2,2.472991943E-1
1.805997974E1,2.677459717E-1,9.951782227E-1,1.685028076E-1
1.810997974E1,-2.973022461E-1,-4.519653320E-1,7.931518555E-2
1.815997974E1,2.005462646E-1,5.322265625E-2,7.563781738E-2
1.820997974E1,-4.371948242E-1,-1.563110352E-1,-7.034301758E-2
1.825997974E1,-5.214843750E-1,-2.919158936E-1,-1.338806152E-1
1.830997974E1,3.500366211E-2,-1.257629395E-1,8.175659180E-2
1.835997974E1,1.272583008E-1,-2.742004395E-1,2.799987793E-2
1.840997974E1,1.101531982E-1,-7.505798340E-2,8.908081055E-2
1.845997974E1,1.968841553E-1,1.307983398E-1,-5.628967285E-2
1.850997974E1,2.194976807E-1,-1.043701172E-1,-6.484985352E-2
1.855997974E1,1.125946045E-1,3.421630859E-1,-2.114562988E-1
1.860997974E1,-9.057312012E-1,-4.672393799E-1,-5.266571045E-1
1.865997974E1,6.250000000E-2,3.568115234E-1,-4.774475098E-2
1.870997974E1,-2.093353271E-1,-1.660766602E-1,-5.599975586E-3
1.875997974E1,-2.294921875E-1,-3.230743408E-1,-2.639923096E-1
1.880997974E1,1.431427002E-1,2.511444092E-1,1.028442383E-2
1.885997974E1,1.400756836E-1,-6.712341309E-2,4.386901855E-2
1.890997974E1,3.428802490E-1,8.865356445E-2,2.002563477E-1
1.895997974E1,2.200927734E-1,6.790161133E-3,1.904907227E-1
1.900997974E1,3.667144775E-1,1.558380127E-1,3.004455566E-1
1.905997974E1,5.304260254E-1,9.066009521E-1,3.358764648E-1
1.910997974E1,-1.433563232E-1,-2.570953369E-1,2.112579346E-1
1.915997974E1,-1.080322266E-2,1.717224121E-1,1.269531250E-1
1.920997974E1,-5.666809082E-1,-5.900115967E-1,-1.283874512E-1
1.925997974E1,-1.256408691E-1,-3.045654297E-2,1.300048828E-1
1.930997974E1,-1.830749512E-1,1.802825928E-1,1.019134521E-1
1.935997974E1,2.256011963E-1,-2.308197021E-1,1.611633301E-1
1.940997974E1,-3.340148926E-2,9.048461914E-2,-5.752563477E-2
1.945997974E1,2.445373535E-1,-1.184387207E-1,-1.772460938E-1
1.950997974E1,8.448791504E-2,-1.373596191E-1,-1.974029541E-1
1.955997974E1,5.027770996E-2,1.698913574E-1,-4.896545410E-2
1.960997974E1,-5.831909180E-1,-5.490875244E-1,-4.319763184E-1
1.965997974E1,1.865081787E-1,1.173553467E-1,5.609130859E-2
1.970997974E1,-6.680908203E-1,-1.239166260E-1,-2.609405518E-1
1.975997974E1,1.089324951E-1,1.466827393E-1,-8.256530762E-2
1.980997974E1,-1.629028320E-1,3.336029053E-1,-2.148437500E-2
1.985997974E1,5.883789062E-2,-1.446990967E-1,2.494812012E-2
1.990997974E1,1.840667725E-1,1.312255859E-3,1.972045898E-1
1.995997974E1,2.219390869E-1,3.916931152E-2,1.116790771E-1
2.000997974E1,2.769165039E-1,8.804321289E-2,1.458892822E-1
2.005997974E1,2.231597900E-1,9.976196289E-1,2.949523926E-1
2.010997974E1,-2.423248291E-1,-5.613098145E-1,-2.279510498E-1
2.015997974E1,-1.910095215E-1,-2.717590332E-1,6.892395020E-2
2.020997974E1,-1.977233887E-1,-1.672973633E-1,7.624816895E-2
2.025997974E1,-5.978546143E-1,-2.943572998E-1,-4.209747314E-1
2.030997974E1,4.470825195E-3,-4.415740967E-1,-3.857421875E-2
2.035997974E1,1.101531982E-1,5.052642822E-1,-2.148437500E-2
2.040997974E1,3.282318115E-1,-4.084777832E-2,-2.636718750E-2
2.045997974E1,3.037872314E-1,-1.477508545E-1,-2.270507812E-2
2.050997974E1,1.046447754E-1,-1.581268311E-1,-3.580627441E-1
2.055997974E1,4.387969971E-1,7.704162598E-2,-7.522583008E-2
2.060997974E1,-2.575836182E-1,1.656188965E-1,-7.013702393E-1
2.065997974E1,-6.028747559E-2,-1.618041992E-1,-1.442718506E-1
2.070997974E1,-6.503753662E-1,-8.177185059E-2,-2.890472412E-1
2.075997974E1,2.213134766E-1,1.729431152E-1,3.166198730E-2
2.080997974E1,-1.274719238E-1,4.997711182E-1,1.739501953E-3
2.085997974E1,3.343353271E-1,-9.643554688E-2,2.320251465E-1
2.090997974E1,1.046447754E-1,1.356811523E-1,1.959838867E-1
2.095997974E1,3.160095215E-1,-6.893920898E-2,3.120574951E-1
2.100997974E1,2.964630127E-1,7.404479980E-1,2.698974609E-1
2.105997974E1,-2.416992188E-1,-4.660186768E-1,2.173614502E-1
2.110997974E1,9.353637695E-3,1.283569336E-1,1.923217773E-1
2.115997974E1,-4.524536133E-1,4.588317871E-2,1.935424805E-1
2.120997974E1,-6.381683350E-1,-8.726501465E-2,6.892395020E-2
2.125997974E1,-1.268615723E-1,-4.000396729E-1,1.593322754E-1
2.130997974E1,1.095275879E-1,2.541961670E-1,2.424163818E-1
2.135997974E1,2.543029785E-1,-2.925262451E-1,2.155303955E-1
2.140997974E1,1.559600830E-1,-2.314453125E-1,4.449462891E-2
2.145997974E1,1.400756836E-1,-2.045593262E-1,-1.784667969E-1
2.150997974E1,3.593750000E-1,3.629302979E-1,5.059814453E-2
2.155997974E1,-1.702270508E-1,-4.892272949E-1,-1.546478271E-1
2.160997974E1,-1.775665283E-1,1.179656982E-1,-1.980133057E-1
2.165997974E1,-3.895416260E-1,3.060913086E-2,-6.362915039E-2
2.170997974E1,-2.569732666E-1,1.027069092E-1,1.579284668E-2
2.175997974E1,-9.143066406E-2,3.782043457E-1,7.075500488E-2
2.180997974E1,1.327514648E-1,-2.644348145E-1,2.494812012E-2
2.185997974E1,1.920013428E-1,5.932617188E-2,2.020874023E-1
2.190997974E1,9.852600098E-2,-2.862548828E-2,3.532409668E-2
2.195997974E1,3.086853027E-1,-3.627777100E-1,2.625732422E-1
2.200997974E1,2.744750977E-1,7.722167969E-1,1.617736816E-1
2.205997974E1,-3.522796631E-1,3.733825684E-2,1.843872070E-1
2.210997974E1,1.443634033E-1,1.265106201E-1,1.006927490E-1
2.215997974E1,-3.241729736E-1,-2.070007324E-1,2.149200439E-1
2.220997974E1,-3.040161133E-1,-1.813507080E-1,-4.408264160E-2
2.225997974E1,-1.207580566E-1,1.472930908E-1,2.173614502E-1
2.230997974E1,2.237701416E-1,-2.308197021E-1,-1.118774414E-1
2.235997974E1,2.217102051E-2,6.790161133E-3,-8.041381836E-3
2.240997974E1,3.208923340E-1,-4.389953613E-2,-2.023010254E-1
2.245997974E1,1.700134277E-1,2.389221191E-1,-1.473083496E-1
2.250997974E1,3.783111572E-1,2.462463379E-1,-5.812072754E-2
2.255997974E1,-1.213684082E-1,-6.688232422E-1,-2.652130127E-1
2.260997974E1,-3.901519775E-1,-1.611938477E-1,-7.038269043E-1
2.265997974E1,-5.123291016E-1,4.790039062E-1,-2.175598145E-1
2.270997974E1,-5.104980469E-1,-5.735321045E-1,-2.627716064E-1
2.275997974E1,-2.607727051E-2,4.203491211E-1,4.876708984E-2
2.280997974E1,2.145996094E-1,1.027069092E-1,3.410339355E-2
2.285997974E1,2.414855957E-1,-2.314453125E-1,2.922058105E-2
2.290997974E1,3.378295898E-2,2.144927979E-1,2.983093262E-2
2.295997974E1,4.559020996E-1,-7.749938965E-2,1.990356445E-1
2.300997974E1,3.581542969E-1,9.835662842E-1,4.815673828E-2
2.305997974E1,-1.164703369E-1,-4.562377930E-1,-1.204376221E-1
2.310997974E1,1.229705811E-1,1.265106201E-1,1.355133057E-1
2.315997974E1,-3.602142334E-1,-2.693176270E-1,1.239013672E-1
2.320997974E1,-4.689483643E-1,1.894378662E-1,1.760864258E-2
2.325997974E1,6.555175781E-2,-1.831817627E-1,-8.500671387E-2
2.330997974E1,4.082489014E-1,3.916931152E-2,1.623840332E-1
2.335997974E1,1.423645020E-2,2.389526367E-2,-8.744812012E-2
2.340997974E1,4.661560059E-2,-4.873962402E-1,-8.988952637E-2
2.345997974E1,-4.089355469E-3,-8.604431152E-2,-3.568420410E-1
2.350997974E1,3.141784668E-1,4.087371826E-1,-9.417724609E-2
2.355997974E1,-7.621765137E-1,-4.721221924E-1,-6.879425049E-1
2.360997974E1,6.677246094E-2,3.513183594E-1,-9.155273438E-5
2.365997974E1,-3.296661377E-1,-1.029968262E-2,1.884460449E-2
2.370997974E1,5.027770996E-2,1.705017090E-1,1.457214355E-2
2.375997974E1,1.174774170E-1,3.268890381E-1,1.843872070E-1
2.380997974E1,2.665252686E-1,-3.694915771E-1,2.118682861E-1
2.385997974E1,7.165527344E-2,-1.856231689E-1,2.301940918E-1
2.390997974E1,2.842407227E-1,-3.462829590E-1,4.180908203E-3
2.395997974E1,3.404388428E-1,5.749053955E-1,3.187713623E-1
2.400997974E1,2.494201660E-1,4.832458496E-2,2.485198975E-1
2.405997974E1,-1.684112549E-1,-1.282043457E-1,-3.580627441E-1
2.410997974E1,-1.073150635E-1,1.924896240E-1,1.067962646E-1
2.415997974E1,-3.779296875E-1,-1.905059814E-1,1.153411865E-1
2.420997974E1,-2.539215088E-1,2.877807617E-2,1.935424805E-1
2.425997974E1,2.481994629E-1,-1.703491211E-1,2.888336182E-1
2.430997974E1,1.974945068E-1,-1.062164307E-1,1.782684326E-1
2.435997974E1,1.822204590E-1,-9.948730469E-2,6.770324707E-2
2.440997974E1,1.822204590E-1,4.222106934E-2,-9.233093262E-2
2.445997974E1,3.927612305E-2,1.815032959E-1,-1.326446533E-1
2.450997974E1,3.471679688E-1,3.060913086E-2,6.221008301E-2
2.455997974E1,-5.318756104E-1,-1.404266357E-1,-5.840911865E-1
2.460997974E1,-1.476440430E-1,1.570587158E-1,-8.744812012E-2
2.465997974E1,-5.135498047E-1,-1.526336670E-1,-3.979492188E-2
2.470997974E1,1.248168945E-1,-6.344604492E-2,7.258605957E-2
2.475997974E1,-2.363586426E-2,2.877960205E-1,-5.323791504E-2
2.480997974E1,1.785583496E-1,-3.444519043E-1,8.358764648E-2
2.485997974E1,6.127929688E-2,6.115722656E-2,6.343078613E-2
2.490997974E1,3.422698975E-1,-3.591156006E-1,2.576751709E-1
2.495997974E1,3.074645996E-1,6.726379395E-1,1.416168213E-1
2.500997974E1,-9.082031250E-2,-4.562377930E-1,1.862030029E-1
2.505997974E1,2.591857910E-1,6.457672119E-1,1.031341553E-1
2.510997974E1,-4.860534668E-1,-4.006500244E-1,2.857818604E-1
2.515997974E1,-4.359741211E-1,7.629394531E-5,1.556701660E-1
2.520997974E1,-1.299133301E-1,4.967041016E-1,2.515716553E-1
2.525997974E1,1.852874756E-1,-4.593048096E-1,2.619628906E-1
2.530997974E1,1.565704346E-1,6.420898438E-2,1.159667969E-1
2.535997974E1,2.787475586E-1,-3.297882080E-1,5.426025391E-2
2.540997974E1,1.694030762E-1,-2.063903809E-1,-2.077941895E-1
2.545997974E1,3.074645996E-1,3.922576904E-1,-2.041320801E-1
2.550997974E1,-3.492126465E-1,-7.543487549E-1,-3.012542725E-1
2.555997974E1,-9.692382812E-2,4.643402100E-1,-2.377319336E-1
2.560997974E1,2.095031738E-2,1.869964600E-1,9.519958496E-2
2.565997974E1,-2.221527100E-1,-1.770782471E-1,-2.392578125E-2
2.570997974E1,4.722595215E-2,2.969512939E-1,-4.957580566E-2
2.575997974E1,1.620635986E-1,-1.892852783E-1,1.397857666E-1
2.580997974E1,2.799682617E-1,-1.013336182E-1,2.607421875E-1
2.585997974E1,2.646942139E-1,8.804321289E-2,2.613525391E-1
2.590997974E1,6.532135010E-1,-1.746368408E-1,3.425903320E-1
2.595997974E1,4.681243896E-1,8.259735107E-1,9.030151367E-2
2.600997974E1,-3.157043457E-2,-3.505554199E-1,3.914642334E-1
2.605997974E1,4.470825195E-3,8.314514160E-2,1.123046875E-1
2.610997974E1,-3.382263184E-1,-4.196166992E-3,1.116790771E-1
2.615997974E1,-4.103088379E-1,2.205963135E-1,-2.941894531E-2
2.620997974E1,-3.082885742E-1,-2.906951904E-1,-1.424255371E-1
2.625997974E1,7.838439941E-2,-5.062866211E-2,6.648254395E-2
2.630997974E1,6.860351562E-2,2.993927002E-1,-1.338806152E-1
2.635997974E1,2.842407227E-1,-1.153717041E-1,-6.607055664E-2
2.640997974E1,-1.513061523E-1,-1.954040527E-1,-4.429779053E-1
2.645997974E1,3.477783203E-1,8.741760254E-2,-7.156372070E-2
2.650997974E1,-5.300445557E-1,-3.975982666E-1,-8.950195312E-1
2.655997974E1,-1.525268555E-1,3.647613525E-1,-3.208007812E-1
2.660997974E1,-2.844696045E-1,8.497619629E-2,-3.501281738E-1
2.665997974E1,-2.643127441E-1,1.656188965E-1,-1.644134521E-1
2.670997974E1,7.716369629E-2,-4.023742676E-2,8.724975586E-2
2.675997974E1,2.347564697E-1,9.963989258E-2,6.587219238E-2
2.680997974E1,3.520507812E-1,4.100036621E-2,2.100372314E-1
2.685997974E1,1.816101074E-1,2.370910645E-1,1.067962646E-1
2.690997974E1,3.037872314E-1,-5.307006836E-2,1.550598145E-1
2.695997974E1,2.891387939E-1,1.033660889E0,1.031341553E-1
2.700997974E1,-1.567993164E-1,-5.154876709E-1,3.163299561E-1
2.705997974E1,-2.081146240E-1,-4.476776123E-1,1.800994873E-1
2.710997974E1,-1.653442383E-1,-9.078979492E-3,1.843872070E-1
2.715997974E1,-4.793395996E-1,2.938842773E-2,-1.130981445E-1
2.720997974E1,-2.349853516E-1,-5.112152100E-1,-4.774475098E-2
2.725997974E1,6.301879883E-3,-5.416870117E-3,-4.040527344E-2
2.730997974E1,1.315155029E-1,-1.049957275E-1,-1.357116699E-1
2.735997974E1,1.040344238E-1,-8.604431152E-2,-2.096252441E-1
2.740997974E1,-1.384582520E-1,-1.172027588E-1,-4.221954346E-1
2.745997974E1,2.946319580E-1,4.075164795E-1,-1.760253906E-1
2.750997974E1,-2.563629150E-1,-2.772521973E-1,-5.132293701E-1
2.755997974E1,1.461791992E-1,2.554168701E-1,-2.523803711E-1
2.760997974E1,-4.286346436E-1,-5.961303711E-1,-4.112091064E-1
2.765997974E1,-2.729797363E-2,4.246215820E-1,-4.408264160E-2
2.770997974E1,-6.883239746E-2,7.826232910E-2,-2.514648438E-2
2.775997974E1,1.809997559E-1,-3.718566895E-2,7.992553711E-2
2.780997974E1,1.040344238E-1,1.779174805E-2,2.552337646E-1
2.785997974E1,1.913909912E-1,-2.381591797E-1,1.092376709E-1
2.790997974E1,3.270111084E-1,1.668395996E-1,2.027130127E-1
2.795997974E1,3.147888184E-1,8.314666748E-1,1.061859131E-1
2.800997974E1,-1.519012451E-1,3.367614746E-2,-2.163391113E-1
2.805997974E1,-1.513061523E-1,7.093811035E-2,1.752166748E-1
2.810997974E1,-6.638183594E-1,-3.835449219E-1,-1.925201416E-1
2.815997974E1,8.132934570E-3,5.383300781E-2,3.169403076E-1
2.820997974E1,-2.068939209E-1,-9.094238281E-2,2.128601074E-2
2.825997974E1,3.196716309E-1,-2.130126953E-2,2.039337158E-1
2.830997974E1,-5.355834961E-2,3.427124023E-2,-1.625823975E-1
2.835997974E1,1.840667725E-1,-2.363281250E-1,-1.827392578E-1
2.840997974E1,1.144104004E-1,4.686126709E-1,-1.986236572E-1
2.845997974E1,5.670776367E-1,-1.453094482E-1,1.220703125E-1
2.850997974E1,-5.593566895E-1,-2.784729004E-1,-6.567840576E-1
2.855997974E1,8.204650879E-2,6.359863281E-2,7.992553711E-2
2.860997974E1,-5.563049316E-1,-2.082214355E-1,-3.979492188E-2
2.865997974E1,-1.415252686E-1,2.780151367E-1,1.884460449E-2
2.870997974E1,-1.659698486E-1,1.210327148E-1,1.355133057E-1
2.875997974E1,2.604217529E-1,-4.165344238E-1,2.925109863E-1
2.880997974E1,-3.828430176E-2,-1.233215332E-1,3.047180176E-1
2.885997974E1,1.547393799E-1,-1.508026123E-1,1.917114258E-1
2.890997974E1,2.903594971E-1,4.075164795E-1,1.972045898E-1
2.895997974E1,1.431427002E-1,1.491241455E-1,2.216339111E-1
2.900997974E1,2.353820801E-1,5.993652344E-2,-1.809082031E-1
2.905997974E1,-1.433563232E-1,-9.521484375E-2,1.171875000E-1
2.910997974E1,-2.032165527E-1,-1.091003418E-2,1.672821045E-1
2.915997974E1,-9.387207031E-2,5.749511719E-2,1.733856201E-1
2.920997974E1,1.522979736E-1,-3.120727539E-1,8.847045898E-2
2.925997974E1,2.726287842E-1,2.041015625E-1,2.295837402E-1
2.930997974E1,7.716369629E-2,-9.582519531E-2,-1.277618408E-1
2.935997974E1,1.443634033E-1,-1.721801758E-1,-9.355163574E-2
2.940997974E1,-9.999084473E-2,1.014709473E-1,-2.383270264E-1
2.945997974E1,3.927612305E-2,-9.460449219E-2,1.330718994E-1
2.950997974E1,-6.131134033E-1,-2.155609131E-1,-5.113983154E-1
2.955997974E1,-3.840332031E-1,1.448364258E-1,3.898620605E-2
2.960997974E1,-7.328491211E-1,1.466827393E-1,-2.749786377E-1
2.965997974E1,2.390441895E-1,-4.450988770E-2,3.542022705E-1
2.970997974E1,3.317260742E-2,4.997711182E-1,2.466888428E-1
2.975997974E1,3.080596924E-1,-3.646087646E-1,2.760009766E-1
2.980997974E1,2.030029297E-1,2.713012695E-1,3.346557617E-1
2.985997974E1,3.001251221E-1,1.191864014E-1,2.466888428E-1
2.990997974E1,1.663513184E-1,4.991455078E-1,2.668457031E-1
2.995997974E1,-7.737731934E-2,2.181549072E-1,1.153411865E-1
3.000997974E1,-1.170959473E-1,-4.562377930E-1,-2.132873535E-1
3.005997974E1,-1.574096680E-1,1.100311279E-1,1.978149414E-1
3.010997974E1,-1.329803467E-1,1.705017090E-1,2.222595215E-1
