"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.046040814E1,1.168823242E0,-1.629943848E1,5.352783203E1
3.056029217E1,1.287841797E0,-1.748504639E1,5.188903809E1
3.066026776E1,1.504516602E0,-2.014770508E1,5.307312012E1
3.071056073E1,2.343750000E0,-1.774902344E1,5.158996582E1
3.081038372E1,2.343750000E0,-1.774902344E1,5.158996582E1
3.091023724E1,4.617309570E0,-1.782379150E1,5.351562500E1
3.096019452E1,4.858398438E0,-2.004699707E1,5.038909912E1
3.106053631E1,4.866027832E0,-1.974945068E1,5.113372803E1
3.116032879E1,4.586791992E0,-1.886596680E1,5.247344971E1
3.121013348E1,6.744384766E0,-1.805877686E1,5.142822266E1
3.131013958E1,4.278564453E0,-1.887512207E1,5.351562500E1
3.141008465E1,5.010986328E0,-1.989288330E1,5.172576904E1
3.146010296E1,4.051208496E0,-2.140655518E1,5.187530518E1
3.156004803E1,4.058837891E0,-2.110900879E1,5.232086182E1
3.166002362E1,7.015991211E0,-1.893615723E1,5.306091309E1
3.171001141E1,7.069396973E0,-1.730346680E1,5.261688232E1
3.180998700E1,6.770324707E0,-1.716461182E1,5.202484131E1
3.190999310E1,5.346679688E0,-1.884307861E1,5.247192383E1
3.195998089E1,7.736206055E0,-2.010192871E1,5.350341797E1
3.205992596E1,8.027648926E0,-2.053680420E1,5.364990234E1
3.215993206E1,8.477783203E0,-2.067260742E1,5.349884033E1
3.221022503E1,6.219482422E0,-1.999816895E1,5.365447998E1
3.230989544E1,5.606079102E0,-2.016906738E1,5.350799561E1
3.240984051E1,4.426574707E0,-1.901550293E1,5.410614014E1
3.245985882E1,6.495666504E0,-2.103424072E1,5.157318115E1
3.256017010E1,5.444335938E0,-2.062072754E1,5.261688232E1
3.265980999E1,9.417724609E0,-1.990051270E1,5.305328369E1
3.270976727E1,7.424926758E0,-2.040863037E1,5.275878906E1
3.280974286E1,9.063720703E0,-2.154693604E1,5.186004639E1
3.291008465E1,7.348632812E0,-2.278594971E1,5.275421143E1
3.295970623E1,7.489013672E0,-2.322998047E1,5.156707764E1
3.305968182E1,4.768371582E0,-2.272033691E1,5.231628418E1
3.315965741E1,7.098388672E0,-2.116241455E1,5.201721191E1
3.320964520E1,5.538940430E0,-2.224884033E1,5.350494385E1
3.330968182E1,6.651306152E0,-2.073059082E1,5.350494385E1
3.340959637E1,3.434753418E0,-2.157135010E1,5.321502686E1
3.345959337E1,1.203918457E0,-2.015991211E1,5.114135742E1
3.355953844E1,2.450561523E0,-1.923065186E1,5.143737793E1
3.365951403E1,2.607727051E0,-1.907958984E1,5.084075928E1
3.370962389E1,1.396179199E0,-1.896972656E1,5.069732666E1
3.380950792E1,4.487609863E0,-2.183380127E1,5.395355225E1
3.390948351E1,7.614135742E0,-2.411651611E1,5.141601562E1
3.395980700E1,5.508422852E0,-2.359466553E1,4.874572754E1
3.405959948E1,6.336975098E0,-2.148895264E1,4.874877930E1
3.415945299E1,5.307006836E0,-2.018127441E1,5.098266602E1
3.420937975E1,2.908325195E0,-1.921844482E1,5.069274902E1
3.430935534E1,3.485107422E0,-2.023925781E1,5.024414062E1
3.440957506E1,3.128051758E0,-2.188415527E1,4.994354248E1
3.445934923E1,5.374145508E0,-2.300109863E1,5.008697510E1
3.455929430E1,4.528808594E0,-2.080078125E1,5.068511963E1
3.465926989E1,2.911376953E0,-1.921997070E1,4.950408936E1
3.470925768E1,3.518676758E0,-1.919860840E1,5.024566650E1
3.480923327E1,3.752136230E0,-2.142028809E1,4.934844971E1
3.490920885E1,3.071594238E0,-2.366790771E1,4.919738770E1
3.495919664E1,3.448486328E0,-2.158050537E1,4.771575928E1
3.505920275E1,3.877258301E0,-2.230834961E1,4.875335693E1
3.515914782E1,2.630615234E0,-1.833801270E1,5.039672852E1
3.520913561E1,4.914855957E0,-1.826629639E1,5.039215088E1
3.530914171E1,5.276489258E0,-2.122497559E1,4.994049072E1
3.540908678E1,4.071044922E0,-2.111663818E1,4.756622314E1
3.545941027E1,3.709411621E0,-2.275848389E1,4.934539795E1
3.555908068E1,6.094360352E0,-1.941680908E1,4.994201660E1
3.565902575E1,5.992126465E0,-1.793518066E1,5.009460449E1
3.570901354E1,6.800842285E0,-1.642761230E1,4.949951172E1
3.580935534E1,6.515502930E0,-2.059020996E1,5.008850098E1
3.590902575E1,5.934143066E0,-1.971893311E1,4.979400635E1
3.595895250E1,8.392333984E0,-1.889801025E1,5.038146973E1
3.605892809E1,5.526733398E0,-1.824951172E1,4.934997559E1
3.615933092E1,4.003906250E0,-1.814270020E1,5.202941895E1
3.620892199E1,4.003906250E0,-1.814422607E1,5.173187256E1
3.630886706E1,2.896118164E0,-1.951446533E1,5.099029541E1
3.640884264E1,9.414672852E-1,-1.883239746E1,5.188751221E1
3.645886095E1,2.177429199E0,-1.820068359E1,5.173645020E1
3.655880602E1,1.582336426E0,-1.777191162E1,5.233306885E1
3.665878161E1,1.158142090E0,-1.689910889E1,5.070190430E1
3.670876940E1,2.650451660E0,-1.774139404E1,5.084381104E1
3.680874499E1,2.084350586E0,-2.087097168E1,5.425720215E1
3.690872057E1,1.728820801E0,-2.266693115E1,5.173034668E1
3.695886095E1,-1.219177246E0,-1.994323730E1,4.981231689E1
3.705871447E1,-3.881835938E0,-1.780090332E1,4.848327637E1
3.715865954E1,-4.312133789E0,-1.692199707E1,4.937744141E1
3.720901354E1,-4.882812500E0,-1.575317383E1,4.953002930E1
3.730883654E1,-4.414367676E0,-2.004089355E1,5.011749268E1
3.740859850E1,-7.518005371E0,-1.732025146E1,4.938507080E1
3.745858629E1,-9.338378906E0,-1.707611084E1,5.117340088E1
3.755856188E1,-8.122253418E0,-1.719055176E1,4.953613281E1
3.765875109E1,-8.091735840E0,-1.614837646E1,5.028076172E1
3.770852526E1,-7.418823242E0,-1.894836426E1,4.923400879E1
3.780850084E1,-8.949279785E0,-1.929473877E1,4.953460693E1
3.790850695E1,-1.141967773E1,-2.040710449E1,5.028076172E1
3.795846422E1,-1.133422852E1,-1.773223877E1,5.028533936E1
3.805843981E1,-1.217498779E1,-1.553497314E1,4.984741211E1
3.815841540E1,-1.658477783E1,-1.552429199E1,5.000610352E1
3.820843371E1,-1.700439453E1,-1.419830322E1,5.253753662E1
3.830837877E1,-1.632537842E1,-1.684875488E1,5.104522705E1
3.840835436E1,-1.852874756E1,-1.439361572E1,5.194396973E1
3.845840319E1,-1.819763184E1,-1.364288330E1,5.120239258E1
3.855831774E1,-1.639404297E1,-1.432952881E1,5.089874268E1
3.865829332E1,-1.744842529E1,-1.391601562E1,5.164794922E1
3.870858629E1,-1.546936035E1,-1.370391846E1,5.253295898E1
3.880828722E1,-1.659698486E1,-1.581726074E1,5.149230957E1
3.890823229E1,-1.853790283E1,-1.469116211E1,5.194396973E1
3.895822008E1,-1.837005615E1,-1.424255371E1,5.149993896E1
3.905862291E1,-1.876678467E1,-1.232299805E1,5.269317627E1
3.915820177E1,-2.099456787E1,-1.076202393E1,5.121612549E1
3.920815905E1,-2.156982422E1,-9.739685059E0,5.121917725E1
3.930816515E1,-2.144165039E1,-1.017608643E1,5.404052734E1
3.940841540E1,-2.203826904E1,-1.005249023E1,5.166473389E1
3.945812853E1,-2.246093750E1,-8.874511719E0,5.285644531E1
3.955807360E1,-2.224578857E1,-7.089233398E0,5.196838379E1
3.965804918E1,-2.440948486E1,-8.197021484E0,5.122833252E1
3.970803698E1,-2.324066162E1,-9.645080566E0,5.181732178E1
3.980801256E1,-2.448577881E1,-1.057434082E1,5.122375488E1
3.990801867E1,-2.412261963E1,-8.781433105E0,5.092926025E1
3.995803698E1,-2.503967285E1,-8.959960938E0,5.033721924E1
4.005798204E1,-2.524414062E1,-5.699157715E0,5.182952881E1
4.015792711E1,-2.573394775E1,-6.904602051E0,5.049133301E1
4.020806749E1,-2.615661621E1,-5.877685547E0,5.093841553E1
4.030792101E1,-2.472686768E1,-8.500671387E0,5.316162109E1
4.040786608E1,-2.522430420E1,-5.256652832E0,4.930419922E1
4.045825060E1,-2.523803711E1,-5.702209473E0,4.960021973E1
4.055801256E1,-2.665252686E1,-7.080078125E0,5.153350830E1
4.065783556E1,-2.565002441E1,-8.978271484E0,5.108184814E1
4.070779284E1,-2.773132324E1,-7.406616211E0,5.287322998E1
4.080776842E1,-2.742462158E1,-7.400512695E0,5.153503418E1
4.090795763E1,-2.682952881E1,-7.827758789E0,5.049133301E1
4.095773180E1,-2.774658203E1,-8.155822754E0,4.960327148E1
4.105770739E1,-2.786865234E1,-6.968688965E0,5.168609619E1
4.115768297E1,-2.557830811E1,-6.748962402E0,5.108489990E1
4.120767077E1,-2.635040283E1,-7.070922852E0,5.153350830E1
4.130764635E1,-2.756500244E1,-6.958007812E0,5.272521973E1
4.140762194E1,-2.402038574E1,-5.513000488E0,5.167999268E1
4.145760973E1,-2.401885986E1,-5.513000488E0,5.123291016E1
4.155758532E1,-2.267608643E1,-5.906677246E0,5.657958984E1
4.165756090E1,-2.022705078E1,-9.983825684E0,5.775146484E1
4.170760973E1,-2.172241211E1,-9.291076660E0,5.731201172E1
4.180752428E1,-2.454071045E1,-7.304382324E0,5.465087891E1
4.190753038E1,-2.141418457E1,-4.685974121E0,5.345611572E1
4.195788439E1,-2.354583740E1,-4.751586914E0,5.450134277E1
4.205746325E1,-2.591094971E1,-2.600097656E0,5.436248779E1
4.215746935E1,-2.543945312E1,-2.290344238E0,5.287475586E1
4.220745714E1,-2.659149170E1,-9.613037109E-2,5.422058105E1
4.230782946E1,-2.618713379E1,-1.716613770E0,5.436553955E1
4.240740832E1,-2.363281250E1,-2.525329590E0,5.584259033E1
4.245739611E1,-2.451477051E1,-1.812744141E0,5.376739502E1
4.255734118E1,-2.434997559E1,-1.211547852E0,5.584716797E1
4.265762194E1,-2.449798584E1,-5.967712402E0,5.509796143E1
4.270730456E1,-2.572174072E1,-6.152343750E0,5.569458008E1
4.280728014E1,-2.430114746E1,-4.475402832E0,5.569305420E1
4.290725573E1,-2.507781982E1,-5.096435547E0,5.450592041E1
4.295724352E1,-2.431182861E1,-4.772949219E0,5.598907471E1
4.305721911E1,-2.464141846E1,-5.523681641E0,5.673370361E1
4.315719469E1,-2.512817383E1,-6.425476074E0,5.747680664E1
4.320718249E1,-2.329406738E1,-6.375122070E0,5.375671387E1
4.330715807E1,-2.345733643E1,-6.675720215E0,5.509338379E1
4.340713366E1,-2.465820312E1,-6.118774414E0,5.628662109E1
4.345730840E1,-2.163543701E1,-6.616210938E0,5.657501221E1
4.355713140E1,-2.395477295E1,-3.430175781E0,5.272216797E1
4.365707647E1,-2.616424561E1,-5.871582031E0,5.376281738E1
4.370706426E1,-2.604370117E1,-6.758117676E0,5.405883789E1
4.380725347E1,-2.573699951E1,-6.901550293E0,5.197753906E1
4.390707647E1,-2.778778076E1,-4.290771484E0,5.347290039E1
4.395700323E1,-2.612304688E1,-4.534912109E0,5.450897217E1
4.405697881E1,-2.715606689E1,-3.527832031E0,5.451354980E1
4.415722906E1,-2.864532471E1,-2.688598633E0,5.258789062E1
4.420697271E1,-2.503509521E1,-3.758239746E0,5.421142578E1
4.430691778E1,-2.598724365E1,-4.975891113E0,5.435791016E1
4.440689336E1,-2.596435547E1,-4.382324219E0,5.332031250E1
4.445688116E1,-2.410888672E1,-3.282165527E0,5.465545654E1
4.455685674E1,-2.489013672E1,-3.900146484E0,5.465545654E1
4.465683233E1,-2.546081543E1,-7.481384277E0,5.524444580E1
4.470685064E1,-2.446746826E1,-9.826660156E0,5.375213623E1
4.480682622E1,-2.548980713E1,-8.522033691E0,5.375671387E1
4.490677129E1,-2.712860107E1,-7.385253906E0,5.465698242E1
4.495678960E1,-2.680969238E1,-6.930541992E0,5.420837402E1
4.505676519E1,-2.578735352E1,-8.233642578E0,5.494842529E1
4.515671026E1,-2.833099365E1,-6.979370117E0,5.421295166E1
4.520706426E1,-2.788696289E1,-7.258605957E0,5.569763184E1
4.530667364E1,-2.599182129E1,-4.972839355E0,5.614166260E1
4.540667974E1,-2.563629150E1,-3.477478027E0,5.569915771E1
4.545663702E1,-2.654876709E1,-3.353881836E0,5.733489990E1
4.555703985E1,-2.752075195E1,-5.168151855E0,5.703887939E1
4.565661870E1,-2.673797607E1,-4.550170898E0,5.599670410E1
4.570660650E1,-2.709960938E1,-6.343078613E0,5.584564209E1
4.580655157E1,-2.705841064E1,-5.004882812E0,5.659179688E1
4.590686285E1,-2.825317383E1,-4.298400879E0,5.748748779E1
4.595654546E1,-2.825317383E1,-4.298400879E0,5.748748779E1
4.605649053E1,-2.825317383E1,-4.298400879E0,5.748748779E1
4.615646612E1,-2.917327881E1,-4.472351074E0,5.867767334E1
4.620648443E1,-2.724304199E1,-5.897521973E0,5.852203369E1
4.630642950E1,-2.847595215E1,-6.381225586E0,5.837554932E1
4.640643560E1,-2.776641846E1,-3.242492676E0,5.823059082E1
4.645642339E1,-2.696533203E1,-2.030944824E0,5.793609619E1
4.655636846E1,-2.926940918E1,-2.847290039E0,5.675048828E1
4.665634405E1,-2.761688232E1,-3.385925293E0,5.867614746E1
4.670648443E1,-2.888336182E1,-4.910278320E0,5.852813721E1
4.680636846E1,-2.752532959E1,-5.165100098E0,5.897064209E1
4.690628301E1,-2.818145752E1,-1.919555664E0,5.897827148E1
4.695627080E1,-2.934265137E1,-3.265380859E-1,5.764617920E1
4.705649053E1,-2.795410156E1,3.143310547E-1,5.764312744E1
4.715625249E1,-2.708129883E1,-8.468627930E-1,5.853118896E1
4.720620977E1,-2.418212891E1,-4.592895508E-1,5.896911621E1
4.730618536E1,-2.658691406E1,2.059936523E-1,5.674743652E1
4.740643560E1,-2.651672363E1,2.586364746E0,5.853576660E1
4.745614873E1,-2.726287842E1,2.857971191E0,5.749816895E1
4.755612432E1,-2.626342773E1,8.087158203E-1,5.674896240E1
4.765609991E1,-2.734527588E1,1.800537109E-1,5.630493164E1
4.770608770E1,-2.718200684E1,6.317138672E-1,5.689849854E1
4.780606328E1,-2.807464600E1,1.194763184E0,5.601043701E1
4.790606939E1,-2.837524414E1,1.184082031E0,5.496978760E1
4.795602666E1,-2.642669678E1,5.258178711E0,5.675659180E1
4.805600225E1,-2.740936279E1,3.001403809E0,5.734863281E1
4.815597784E1,-2.841491699E1,4.745483398E0,5.542297363E1
4.820602666E1,-2.954406738E1,2.630615234E0,5.438079834E1
4.830594121E1,-2.738494873E1,3.742980957E0,5.660858154E1
4.840591680E1,-2.734680176E1,4.779052734E0,5.467834473E1
4.845627080E1,-2.735900879E1,4.331970215E0,5.408325195E1
4.855588018E1,-2.828216553E1,4.156494141E0,5.601654053E1
4.865588628E1,-2.908172607E1,2.795410156E0,5.453033447E1
4.870584356E1,-2.911682129E1,1.756286621E0,5.497436523E1
4.880615484E1,-2.754211426E1,3.587341309E0,5.601348877E1
4.890582525E1,-2.825927734E1,4.899597168E0,5.631408691E1
4.895581304E1,-2.988433838E1,6.332397461E0,5.513305664E1
4.905578863E1,-2.749786377E1,4.924011230E0,5.571746826E1
4.915603887E1,-2.589569092E1,2.597045898E0,5.452117920E1
4.920572149E1,-2.943115234E1,1.448059082E0,5.527191162E1
4.930569707E1,-2.684173584E1,1.678466797E0,5.615692139E1
4.940567266E1,-2.606964111E1,1.998901367E0,5.511627197E1
4.945566045E1,-2.959289551E1,1.298522949E0,5.660858154E1
4.955563604E1,-2.871398926E1,1.373291016E-1,5.571289062E1
4.965564214E1,-3.030242920E1,-1.991271973E0,5.526733398E1
4.970559942E1,-3.183898926E1,-2.787780762E0,5.214996338E1
4.980557500E1,-2.962799072E1,-4.577636719E-2,5.363464355E1
4.990558111E1,-2.938537598E1,2.784729004E0,5.423278809E1
4.995572149E1,-2.975158691E1,6.896972656E-1,5.170593262E1
5.005554449E1,-2.610778809E1,6.591796875E-1,5.288391113E1
5.015548955E1,-2.829132080E1,-1.042175293E0,5.363006592E1
5.020587408E1,-2.661132812E1,-8.407592773E-1,5.317993164E1
5.030567943E1,-2.498321533E1,-2.122497559E0,5.495605469E1
5.040547192E1,-2.430267334E1,1.220703125E-1,5.406799316E1
5.045542919E1,-2.628479004E1,-8.697509766E-2,5.377502441E1
5.055540478E1,-2.332916260E1,-2.514648438E0,5.658721924E1
5.065559398E1,-2.531127930E1,-2.725219727E0,5.599670410E1
5.070536816E1,-2.421569824E1,-1.802062988E0,5.525207520E1
5.080534374E1,-2.335052490E1,-3.257751465E0,5.613861084E1
5.090531933E1,-2.361450195E1,-1.927185059E0,5.688476562E1
5.095530712E1,-2.930450439E1,5.599975586E-1,5.408172607E1
5.105531322E1,-2.601928711E1,-1.417541504E0,5.272979736E1
5.115525829E1,-2.300109863E1,-1.911926270E0,5.510101318E1
5.120524609E1,-2.542877197E1,-1.690673828E0,5.584869385E1
5.130522167E1,-2.494201660E1,-7.843017578E-1,5.570220947E1
5.140519726E1,-2.440490723E1,1.603698730E0,5.377349854E1
5.145518505E1,-2.509155273E1,-6.423950195E-1,5.540466309E1
5.155516064E1,-2.737274170E1,-8.651733398E-1,5.347900391E1
5.165513622E1,-2.694091797E1,-1.745605469E0,5.184173584E1
5.170549023E1,-2.750091553E1,-2.792358398E-1,5.184631348E1
5.180513012E1,-2.760772705E1,1.203918457E0,5.199584961E1
5.190510570E1,-2.828979492E1,3.555297852E0,5.125885010E1
5.195506298E1,-2.718811035E1,2.746582031E-2,5.154724121E1
5.205546581E1,-2.790679932E1,1.344299316E0,5.214691162E1
5.215504467E1,-2.899932861E1,2.670288086E-1,5.006561279E1
5.220503246E1,-2.808685303E1,4.455566406E-1,5.169982910E1
5.230497753E1,-2.618408203E1,2.882385254E0,5.199584961E1
5.240525829E1,-2.514953613E1,1.872253418E0,5.050506592E1
5.245494091E1,-2.493286133E1,-7.904052734E-1,5.198669434E1
5.255491650E1,-2.645721436E1,-9.872436523E-1,5.109863281E1
5.265489208E1,-2.694702148E1,-2.043151855E0,5.080108643E1
5.270491039E1,-2.538146973E1,-6.607055664E-1,5.079803467E1
5.280488598E1,-2.605743408E1,1.991271973E0,5.036010742E1
5.290483104E1,-2.576141357E1,1.701354980E0,5.006103516E1
5.295481884E1,-2.496948242E1,2.766418457E0,5.006103516E1
5.305482494E1,-2.328338623E1,3.268432617E0,5.198822021E1
5.315477001E1,-2.269134521E1,2.690124512E0,5.050048828E1
5.320491039E1,-2.237243652E1,3.147888184E0,5.154113770E1
5.330476391E1,-2.116241455E1,3.039550781E0,5.198364258E1
5.340470898E1,-2.211303711E1,1.818847656E0,5.153808594E1
5.345508098E1,-2.298889160E1,2.980041504E0,5.169219971E1
5.355484294E1,-2.429962158E1,4.566955566E0,4.946746826E1
5.365463542E1,-2.382659912E1,5.178833008E0,5.036010742E1
5.370462322E1,-2.395629883E1,5.915832520E0,5.050811768E1
5.380459880E1,-2.463378906E1,8.267211914E0,4.843597412E1
5.390481853E1,-2.273406982E1,1.070098877E1,4.873352051E1
5.395456218E1,-2.317352295E1,1.128234863E1,4.932708740E1
5.405453777E1,-2.251892090E1,8.038330078E0,5.050964355E1
5.415451335E1,-2.407684326E1,1.139831543E1,4.799346924E1
5.420453166E1,-2.083892822E1,1.283721924E1,4.798736572E1
5.430447673E1,-1.969604492E1,1.554718018E1,5.051574707E1
5.440445232E1,-2.070922852E1,1.684570312E1,4.740142822E1
5.445444011E1,-2.140045166E1,1.430206299E1,4.754638672E1
5.455441570E1,-2.140350342E1,1.430358887E1,4.888458252E1
5.465439128E1,-1.860198975E1,1.616821289E1,4.694824219E1
5.470437908E1,-1.855621338E1,1.750488281E1,4.590911865E1
5.480438518E1,-1.670989990E1,1.830749512E1,4.739227295E1
5.490433025E1,-1.694183350E1,2.052307129E1,4.635772705E1
5.495462322E1,-1.447143555E1,2.179107666E1,4.769134521E1
5.505435466E1,-1.200561523E1,2.275848389E1,4.738922119E1
5.515426921E1,-1.101989746E1,2.501373291E1,4.605102539E1
5.520425701E1,-1.094055176E1,2.279205322E1,4.738616943E1
5.530462932E1,-7.994079590E0,2.466583252E1,4.797515869E1
5.540426921E1,-9.667968750E0,2.446136475E1,4.575195312E1
5.545419597E1,-9.089660645E0,2.359008789E1,4.664001465E1
5.555417156E1,-7.890319824E0,2.318420410E1,4.782409668E1
5.565445232E1,-7.072448730E0,2.483978271E1,4.574584961E1
5.570413494E1,-7.818603516E0,2.541351318E1,4.782867432E1
5.580414104E1,-1.002960205E1,2.726745605E1,4.441986084E1
5.590411662E1,-6.417846680E0,2.619171143E1,4.455718994E1
5.595407390E1,-6.889343262E0,2.573394775E1,4.515075684E1
5.605404949E1,-5.343627930E0,2.652435303E1,4.529876709E1
5.615402507E1,-5.441284180E0,2.800140381E1,4.292297363E1
5.620404338E1,-5.569458008E0,2.889099121E1,4.426269531E1
5.630398845E1,-7.588195801E0,2.764129639E1,4.545440674E1
5.640396404E1,-7.017517090E0,2.647247314E1,4.530334473E1
5.645410442E1,-6.857299805E0,2.662353516E1,4.411163330E1
5.655392742E1,-8.117675781E0,2.540130615E1,4.604492188E1
5.665390300E1,-7.313537598E0,2.660980225E1,4.411315918E1
5.670422649E1,-6.007385254E0,2.487335205E1,4.603881836E1
5.680408000E1,-6.445312500E0,2.545318604E1,4.633941650E1
5.690384197E1,-6.605529785E0,2.500000000E1,4.440612793E1
5.695382976E1,-2.046203613E0,2.085113525E1,5.166931152E1
5.705420207E1,-1.614379883E0,1.997070312E1,5.003051758E1
5.715396404E1,1.861572266E-1,1.928710938E1,5.106658936E1
5.720376872E1,-1.184082031E0,2.369079590E1,4.780883789E1
5.730380535E1,-3.358459473E0,2.228851318E1,4.781036377E1
5.740371990E1,-3.083801270E0,2.140655518E1,4.840393066E1
5.745370769E1,-2.983093262E0,1.992797852E1,4.958953857E1
5.755368328E1,-3.381347656E0,2.154388428E1,4.751129150E1
5.765365886E1,-5.212402344E0,2.133789062E1,4.766540527E1
5.770364665E1,-5.480957031E0,2.251892090E1,4.826354980E1
5.780362224E1,-4.719543457E0,2.254486084E1,4.855804443E1
5.790362834E1,-4.612731934E0,2.106170654E1,4.795989990E1
5.795358562E1,-2.301025391E0,2.202148438E1,4.780883789E1
5.805356120E1,-3.628540039E0,2.331695557E1,4.781341553E1
5.815353679E1,-3.517150879E0,2.213592529E1,4.870452881E1
5.820386028E1,-2.661132812E0,2.513122559E1,4.870605469E1
5.830350017E1,-3.028869629E0,2.304077148E1,4.766387939E1
5.840347576E1,-2.745056152E0,2.245635986E1,4.840393066E1
5.845349407E1,-2.937316895E0,2.126312256E1,4.855194092E1
5.855377483E1,-2.915954590E0,2.200622559E1,4.929656982E1
5.865341472E1,-4.095458984E0,2.300872803E1,4.841003418E1
5.870340251E1,-6.986999512E0,2.291870117E1,4.841613770E1
5.880340862E1,-3.800964355E0,2.272033691E1,4.840850830E1
5.890375041E1,-2.314758301E0,2.157592773E1,4.780731201E1
5.895334148E1,-1.991271973E0,2.218017578E1,4.736175537E1
5.905334758E1,-1.872253418E0,2.589416504E1,4.736785889E1
5.915329265E1,-1.338195801E0,2.353515625E1,4.661865234E1
5.920328044E1,-7.369995117E-1,2.340850830E1,4.750823975E1
5.930328655E1,-3.776550293E0,2.346038818E1,4.796142578E1
5.940323162E1,-3.704833984E0,2.093963623E1,4.751281738E1
5.945321941E1,-2.883911133E0,2.289581299E1,4.825897217E1
5.955322551E1,-3.904724121E0,2.419891357E1,4.751739502E1
5.965317058E1,-3.338623047E0,2.288208008E1,4.781188965E1
5.970328044E1,-3.511047363E0,2.243652344E1,5.019073486E1
5.980316448E1,-1.965332031E0,2.307586670E1,4.840393066E1
5.990310955E1,-2.011108398E0,2.173919678E1,4.944000244E1
5.995343303E1,-2.262878418E0,2.336273193E1,4.929656982E1
6.005322551E1,-9.078979492E-1,2.280883789E1,4.765777588E1
6.015307903E1,-1.918029785E0,1.996154785E1,4.928894043E1
6.020306682E1,-1.876831055E0,2.129974365E1,5.033264160E1
6.030337810E1,-2.566528320E0,1.875457764E1,5.092315674E1
6.040317058E1,-2.354431152E0,2.053985596E1,5.003509521E1
6.045297527E1,-2.735900879E0,2.275390625E1,4.870300293E1
6.055295085E1,-1.721191406E0,2.115173340E1,4.795379639E1
6.065292644E1,-1.570129395E0,2.130737305E1,4.958801270E1
6.070291423E1,7.629394531E-2,2.046813965E1,4.943389893E1
6.080295085E1,-1.449584961E-1,1.838378906E1,5.002593994E1
